category,sub-category,images,Original_model_42,fognight_model_42,fogsnow_model_42,fograin_model_42,rainnight_model_42,snownight_model_42
Dangerous warning,Dangerous warning,2228,92.72820466786355,47.17084829443446,33.30351436265709,42.907980251346494,65.97832136445243,29.80347396768402
Regularoty,Priority ,1041,96.92623439000961,59.17405379442844,46.973765609990394,61.959423631123926,74.25453410182516,31.98877041306436
Regularoty,Prohibitory,3957,95.40007834217843,39.12091736163761,29.037662370482693,40.10618145059389,59.89442759666412,23.27493555724033
Regularoty,Mandatory,1203,95.75994181213632,43.05825436408978,36.825428096425604,49.96016625103907,65.16979218620116,29.093316708229427
Regularoty,Special regulations,1344,89.2858482142857,28.123422619047624,28.944813988095238,41.74213541666667,53.198072916666675,22.248995535714286
