category,sub-category,images,Original_model_42,night1_model_42,night2_model_42,night3_model_42,night4_model_42,night5_model_42,night6_model_42,night7_model_42,night8_model_42,night9_model_42,night10_model_42
Dangerous warning,Dangerous warning,2228,90.30619838420108,90.12486983842012,89.99123429084382,90.0806552962298,89.90205565529624,89.27298473967686,89.00394524236984,89.18442998204668,88.68921005385997,87.02878815080788,85.59238779174147
Regularoty,Priority ,1041,95.67582132564843,95.96657060518733,95.96655139289145,96.06165225744476,96.15753121998078,96.15740634005763,96.15645533141212,95.77368876080693,95.48319884726226,94.62044188280501,93.17899135446686
Regularoty,Prohibitory,3957,93.5552666161233,93.58139752337631,93.27753348496334,93.55525145312103,93.37800353803387,93.15145059388425,93.0499342936568,92.51911043719991,92.08913570887034,91.00326257265606,89.46392469042206
Regularoty,Mandatory,1203,94.42938487115549,94.67927680798005,94.59736492103076,94.68073981712386,94.76338320864505,94.51485453034083,94.18231088944309,93.93151288445554,93.35015793848711,92.6020698254364,91.5215876974231
Regularoty,Special regulations,1344,91.14473958333336,90.92380952380955,90.17768601190478,90.17866071428574,89.51103422619049,88.69284970238098,87.42612351190479,86.38591517857144,84.5992261904762,81.47148065476192,79.16512648809524
