class,filters,error
6,Original,88.33
32,Original,96.35
78,Original,97.46
36,Original,96.75
24,Original,65.0
84,Original,25.0
86,Original,94.94
63,Original,96.44
75,Original,92.16
20,Original,96.97
50,Original,95.17
31,Original,91.11
17,Original,78.85
45,Original,99.25
30,Original,98.14
23,Original,96.0
48,Original,94.75
55,Original,93.51
28,Original,97.27
72,Original,97.67
87,Original,91.14
34,Original,100.0
67,Original,100.0
60,Original,96.83
21,Original,93.55
0,Original,95.93
41,Original,93.81
46,Original,96.47
37,Original,94.96
25,Original,76.19
66,Original,84.62
12,Original,90.82
79,Original,91.26
9,Original,33.33
16,Original,95.24
15,Original,90.51
90,Original,96.6
93,Original,84.48
47,Original,77.78
51,Original,95.06
52,Original,96.9
57,Original,93.37
27,Original,0.0
40,Original,76.6
7,Original,70.0
70,Original,100.0
68,Original,86.11
83,Original,97.44
56,Original,66.67
77,Original,87.68
59,Original,100.0
53,Original,87.39
91,Original,93.22
19,Original,85.85
29,Original,84.21
2,Original,83.33
18,Original,40.0
35,Original,85.71
43,Original,94.44
49,Original,89.29
54,Original,43.75
11,Original,93.33
3,Original,52.38
96,Original,57.14
74,Original,95.63
71,Original,95.83
26,Original,90.91
22,Original,81.54
64,Original,45.45
102,Original,96.0
62,Original,81.82
42,Original,96.15
81,Original,83.33
88,Original,71.43
73,Original,97.96
97,Original,77.78
58,Original,75.0
44,Original,71.43
61,Original,94.64
99,Original,78.95
13,Original,50.0
100,Original,83.33
76,Original,83.33
33,Original,83.33
69,Original,63.64
10,Original,84.62
39,Original,87.88
89,Original,62.5
1,Original,88.64
65,Original,88.89
8,Original,33.33
38,Original,66.67
14,Original,33.33
5,Original,85.71
92,Original,58.33
82,Original,85.71
98,Original,0.0
85,Original,0.0
4,Original,66.67
101,Original,100.0
94,Original,0.0
80,Original,100.0
95,Original,0.0
