category,sub-category,images,Original_model_42,snow1_model_42,snow2_model_42,snow3_model_42,snow4_model_42,snow5_model_42,snow6_model_42,snow7_model_42,snow8_model_42,snow9_model_42,snow10_model_42
Dangerous warning,Dangerous warning,2228,91.15964991023341,90.9780341113106,90.48469928186715,90.30539946140036,89.49647217235189,87.61323159784561,87.5216696588869,85.72745062836627,84.56057899461402,84.91763913824059,83.03390035906642
Regularoty,Priority ,1041,95.10189241114314,94.90998078770414,94.81357348703172,94.71372718539864,94.42847262247838,94.04219980787704,93.37512968299713,93.27277617675313,93.46585014409222,92.79500480307397,92.50550432276657
Regularoty,Prohibitory,3957,93.25156431640134,92.77208491281273,91.81081374778873,90.87514783927216,90.1451326762699,88.47507960576195,87.26463482436189,86.90804649987362,84.78669446550417,83.34563810967904,82.33510235026536
Regularoty,Mandatory,1203,94.84641729010809,94.92985868661681,94.26617622610142,94.34641729010808,93.3504156275977,93.68133000831256,92.68355777223607,92.93389858686618,90.94020781379885,90.85545303408148,89.60913549459684
Regularoty,Special regulations,1344,91.66676339285715,91.14725446428574,91.44392113095238,89.95273065476192,89.43585565476191,87.79615327380954,87.72449404761905,86.38471726190478,86.23479910714286,83.33248511904763,83.92809523809525
