images,Original_model_42_noiselevelsnow,snow1_model_42_noiselevelsnow,snow2_model_42_noiselevelsnow,snow3_model_42_noiselevelsnow,snow4_model_42_noiselevelsnow,snow5_model_42_noiselevelsnow,snow6_model_42_noiselevelsnow,snow7_model_42_noiselevelsnow,snow8_model_42_noiselevelsnow,snow9_model_42_noiselevelsnow,snow10_model_42_noiselevelsnow
9773,92.95012585695284,92.63297042873224,92.08012585695283,91.45457791875575,90.75051775299292,89.41909035096695,88.7043886217129,87.98663665200041,86.61623963982402,85.63314847027526,84.6922040315154
