category,sub-category,images,Original_model_42,night1_model_42,night2_model_42,night3_model_42,night4_model_42,night5_model_42,night6_model_42,night7_model_42,night8_model_42,night9_model_42,night10_model_42
Dangerous warning,Dangerous warning,2228,90.21679982046679,89.8131104129264,89.76830341113107,89.94671903052064,89.85779174147216,89.63348294434472,89.63320466786357,89.00384201077202,88.73277378815082,88.15013913824059,87.56727558348295
Regularoty,Priority ,1041,96.63772334293948,96.5407204610951,96.63609029779059,96.44578290105669,96.25372718539865,96.06287223823247,96.15792507204611,95.96673390970221,95.58403458213256,94.62053794428435,92.60512968299713
Regularoty,Prohibitory,3957,93.55501895375285,93.63120798584785,93.50426333080615,93.32800606520091,93.20159969673995,92.94882234015667,92.84805408137477,92.46814505938842,91.88730603992923,90.72412939095274,89.76514025777105
Regularoty,Mandatory,1203,94.2632003325021,93.84784704904409,93.34918536990858,93.9315544472153,93.4339484621779,93.18310889443062,93.6818952618454,92.93524522028262,91.02356608478806,90.60749792186203,88.8608229426434
Regularoty,Special regulations,1344,88.69007440476192,88.46808035714288,88.17107886904762,88.09502976190477,87.65043154761906,86.23301339285716,85.26834821428572,82.96179315476192,82.06886904761906,79.61215773809523,77.3798586309524
