category,images,Original_model_42_ideallevelfog,fog1_model_42_ideallevelfog,fog2_model_42_ideallevelfog,fog3_model_42_ideallevelfog,fog4_model_42_ideallevelfog,fog5_model_42_ideallevelfog,fog6_model_42_ideallevelfog,fog7_model_42_ideallevelfog,fog8_model_42_ideallevelfog,fog9_model_42_ideallevelfog,fog10_model_42_ideallevelfog
Dangerous warning,2228,93.35773339317774,84.20021543985638,79.39918312387792,73.33965888689407,65.57536355475763,53.86099192100537,41.47298922800718,26.346983842010772,11.715053859964092,3.0522890484739675,0.6731418312387794
Regularoty,7545,95.48072763419484,85.97825447316103,81.41828098078199,73.90345659377071,65.02403843605038,54.12872763419483,40.68967925778661,26.983976143141152,14.81771636845593,6.030952948972831,2.6637548045062953
