images,Original_model_42_ideallevelfog,fog1_model_42_ideallevelfog,fog2_model_42_ideallevelfog,fog3_model_42_ideallevelfog,fog4_model_42_ideallevelfog,fog5_model_42_ideallevelfog,fog6_model_42_ideallevelfog,fog7_model_42_ideallevelfog,fog8_model_42_ideallevelfog,fog9_model_42_ideallevelfog,fog10_model_42_ideallevelfog
9773,94.99673795149904,85.57290596541492,80.95797707970941,73.77492479279648,65.14972679832192,54.06769057607694,40.868254374296534,26.83875780210785,14.110386779903816,5.351891947201475,2.209944745728026
