class,filters,error
51,fognight,73.66
57,fognight,67.35
40,fognight,68.09
15,fognight,79.11
38,fognight,66.67
0,fognight,80.49
21,fognight,55.91
72,fognight,89.53
50,fognight,76.57
48,fognight,72.22
37,fognight,49.64
52,fognight,82.85
30,fognight,93.27
16,fognight,83.15
32,fognight,83.99
66,fognight,70.77
88,fognight,50.0
86,fognight,50.56
67,fognight,81.67
78,fognight,84.26
22,fognight,78.46
90,fognight,88.83
3,fognight,57.14
2,fognight,46.3
23,fognight,85.54
91,fognight,62.71
20,fognight,88.74
81,fognight,83.33
93,fognight,27.59
29,fognight,52.63
7,fognight,20.0
41,fognight,84.54
27,fognight,0.0
45,fognight,85.66
36,fognight,91.56
97,fognight,60.32
28,fognight,71.48
74,fognight,80.1
43,fognight,81.48
79,fognight,83.5
53,fognight,56.3
31,fognight,84.44
1,fognight,68.18
87,fognight,41.77
73,fognight,85.71
55,fognight,75.32
11,fognight,62.22
17,fognight,46.15
77,fognight,65.94
64,fognight,0.0
46,fognight,89.41
83,fognight,71.79
54,fognight,6.25
34,fognight,95.24
63,fognight,67.11
19,fognight,74.53
98,fognight,33.33
70,fognight,91.38
68,fognight,83.33
5,fognight,28.57
6,fognight,68.33
12,fognight,60.2
61,fognight,67.86
42,fognight,74.36
26,fognight,90.91
49,fognight,67.86
47,fognight,25.93
62,fognight,66.67
71,fognight,83.33
39,fognight,66.67
44,fognight,57.14
4,fognight,33.33
60,fognight,66.67
14,fognight,0.0
25,fognight,42.86
35,fognight,68.57
10,fognight,53.85
102,fognight,68.0
18,fognight,0.0
69,fognight,63.64
99,fognight,73.68
82,fognight,57.14
75,fognight,76.47
24,fognight,25.0
89,fognight,25.0
8,fognight,33.33
33,fognight,72.22
59,fognight,37.04
56,fognight,12.5
84,fognight,0.0
76,fognight,44.44
85,fognight,0.0
58,fognight,41.67
100,fognight,16.67
95,fognight,0.0
96,fognight,0.0
13,fognight,0.0
101,fognight,20.0
92,fognight,0.0
94,fognight,0.0
65,fognight,0.0
80,fognight,100.0
9,fognight,33.33
