class,filters,error
61,rainnight,91.07
63,rainnight,84.89
0,rainnight,98.37
60,rainnight,88.89
30,rainnight,97.22
3,rainnight,47.62
57,rainnight,90.31
66,rainnight,78.46
41,rainnight,92.78
93,rainnight,25.86
12,rainnight,85.71
51,rainnight,94.65
52,rainnight,96.07
90,rainnight,95.31
55,rainnight,93.07
48,rainnight,91.05
42,rainnight,92.31
76,rainnight,77.78
53,rainnight,83.19
50,rainnight,91.79
77,rainnight,86.23
68,rainnight,88.89
21,rainnight,83.87
15,rainnight,93.67
78,rainnight,96.45
1,rainnight,93.18
37,rainnight,96.4
16,rainnight,92.67
31,rainnight,93.33
46,rainnight,96.47
23,rainnight,96.0
79,rainnight,90.29
28,rainnight,96.48
20,rainnight,97.84
25,rainnight,76.19
91,rainnight,84.75
32,rainnight,93.82
72,rainnight,93.02
97,rainnight,82.54
7,rainnight,62.5
19,rainnight,87.74
70,rainnight,96.55
45,rainnight,98.11
86,rainnight,84.83
58,rainnight,58.33
75,rainnight,88.24
39,rainnight,87.88
62,rainnight,81.82
17,rainnight,78.85
74,rainnight,90.78
83,rainnight,89.74
11,rainnight,88.89
29,rainnight,63.16
43,rainnight,88.89
33,rainnight,83.33
87,rainnight,73.42
67,rainnight,98.33
59,rainnight,100.0
99,rainnight,84.21
36,rainnight,99.35
34,rainnight,100.0
69,rainnight,72.73
102,rainnight,96.0
6,rainnight,90.0
22,rainnight,76.92
81,rainnight,86.11
27,rainnight,5.88
40,rainnight,97.87
54,rainnight,43.75
49,rainnight,94.64
26,rainnight,81.82
8,rainnight,66.67
82,rainnight,85.71
96,rainnight,14.29
47,rainnight,74.07
18,rainnight,20.0
2,rainnight,79.63
4,rainnight,88.89
89,rainnight,50.0
94,rainnight,0.0
100,rainnight,83.33
35,rainnight,88.57
65,rainnight,77.78
85,rainnight,33.33
5,rainnight,42.86
73,rainnight,95.92
10,rainnight,84.62
56,rainnight,58.33
24,rainnight,60.0
101,rainnight,100.0
14,rainnight,33.33
9,rainnight,33.33
71,rainnight,100.0
38,rainnight,66.67
88,rainnight,67.86
95,rainnight,0.0
13,rainnight,50.0
44,rainnight,71.43
92,rainnight,41.67
64,rainnight,36.36
84,rainnight,0.0
80,rainnight,100.0
98,rainnight,33.33
