class,filters,error
48,fograin,74.69
37,fograin,76.26
79,fograin,83.5
52,fograin,80.79
90,fograin,94.66
58,fograin,33.33
21,fograin,79.57
30,fograin,94.9
28,fograin,77.73
17,fograin,63.46
51,fograin,76.54
57,fograin,66.33
50,fograin,74.88
53,fograin,71.01
16,fograin,83.88
23,fograin,87.38
43,fograin,81.48
3,fograin,33.33
49,fograin,69.64
77,fograin,80.43
78,fograin,92.89
55,fograin,74.89
20,fograin,88.74
41,fograin,86.6
46,fograin,92.94
0,fograin,85.37
36,fograin,92.86
22,fograin,81.54
45,fograin,93.58
66,fograin,70.77
63,fograin,81.78
97,fograin,57.14
11,fograin,73.33
32,fograin,89.33
60,fograin,65.08
35,fograin,80.0
12,fograin,67.35
74,fograin,83.01
86,fograin,75.84
2,fograin,51.85
19,fograin,73.58
15,fograin,75.32
75,fograin,94.12
54,fograin,31.25
26,fograin,77.27
68,fograin,69.44
81,fograin,80.56
40,fograin,68.09
102,fograin,56.0
91,fograin,74.58
5,fograin,57.14
31,fograin,86.67
83,fograin,88.46
7,fograin,30.0
71,fograin,79.17
39,fograin,75.76
6,fograin,66.67
64,fograin,9.09
82,fograin,28.57
62,fograin,54.55
61,fograin,71.43
1,fograin,61.36
85,fograin,0.0
34,fograin,90.48
67,fograin,89.44
87,fograin,66.46
24,fograin,35.0
73,fograin,87.76
47,fograin,44.44
99,fograin,63.16
93,fograin,34.48
70,fograin,94.83
25,fograin,33.33
72,fograin,91.86
10,fograin,61.54
88,fograin,60.71
33,fograin,77.78
14,fograin,0.0
29,fograin,36.84
42,fograin,80.77
69,fograin,100.0
92,fograin,33.33
27,fograin,0.0
84,fograin,0.0
59,fograin,48.15
96,fograin,0.0
76,fograin,44.44
8,fograin,0.0
65,fograin,22.22
101,fograin,80.0
4,fograin,11.11
56,fograin,33.33
89,fograin,37.5
95,fograin,0.0
38,fograin,66.67
13,fograin,25.0
100,fograin,16.67
9,fograin,33.33
98,fograin,33.33
18,fograin,0.0
44,fograin,42.86
94,fograin,0.0
80,fograin,100.0
