class,filters,error
53,Original,89.08
70,Original,100.0
48,Original,92.59
55,Original,94.37
32,Original,97.47
22,Original,76.92
90,Original,97.57
57,Original,93.37
50,Original,94.69
46,Original,97.65
1,Original,88.64
74,Original,97.09
72,Original,97.67
87,Original,78.48
16,Original,91.94
51,Original,96.71
19,Original,92.45
0,Original,94.31
36,Original,99.35
21,Original,94.62
66,Original,86.15
78,Original,98.48
12,Original,89.8
63,Original,95.56
52,Original,96.28
73,Original,93.88
86,Original,92.7
77,Original,88.41
28,Original,97.27
23,Original,97.23
37,Original,94.24
79,Original,90.29
11,Original,93.33
93,Original,87.93
31,Original,94.44
27,Original,0.0
102,Original,92.0
67,Original,100.0
58,Original,75.0
30,Original,98.14
40,Original,93.62
68,Original,94.44
42,Original,89.74
71,Original,100.0
60,Original,93.65
15,Original,93.04
20,Original,97.84
17,Original,82.69
97,Original,69.84
29,Original,85.96
43,Original,98.15
41,Original,93.81
99,Original,84.21
61,Original,91.07
49,Original,89.29
45,Original,99.25
62,Original,78.79
91,Original,89.83
35,Original,88.57
85,Original,0.0
54,Original,43.75
64,Original,18.18
69,Original,72.73
84,Original,0.0
75,Original,88.24
2,Original,79.63
83,Original,94.87
47,Original,77.78
3,Original,57.14
24,Original,80.0
7,Original,82.5
81,Original,88.89
6,Original,83.33
59,Original,100.0
76,Original,83.33
92,Original,0.0
82,Original,100.0
56,Original,70.83
88,Original,71.43
4,Original,77.78
38,Original,77.78
33,Original,72.22
39,Original,90.91
10,Original,76.92
25,Original,76.19
101,Original,100.0
5,Original,57.14
26,Original,95.45
8,Original,100.0
100,Original,16.67
89,Original,75.0
44,Original,71.43
34,Original,100.0
18,Original,40.0
65,Original,88.89
80,Original,100.0
94,Original,0.0
13,Original,50.0
98,Original,100.0
96,Original,0.0
9,Original,66.67
95,Original,0.0
14,Original,0.0
