class,filters,error
90,fogsnow,95.47
55,fogsnow,71.0
53,fogsnow,70.59
2,fogsnow,53.7
28,fogsnow,77.34
36,fogsnow,89.61
32,fogsnow,89.04
31,fogsnow,82.22
50,fogsnow,77.05
48,fogsnow,76.23
52,fogsnow,81.4
16,fogsnow,82.78
20,fogsnow,86.15
86,fogsnow,76.4
67,fogsnow,92.22
43,fogsnow,79.63
23,fogsnow,85.54
79,fogsnow,82.52
29,fogsnow,49.12
30,fogsnow,95.59
49,fogsnow,60.71
75,fogsnow,94.12
58,fogsnow,33.33
1,fogsnow,61.36
46,fogsnow,96.08
73,fogsnow,91.84
57,fogsnow,66.33
6,fogsnow,76.67
40,fogsnow,68.09
45,fogsnow,92.45
69,fogsnow,63.64
64,fogsnow,18.18
87,fogsnow,64.56
41,fogsnow,86.6
78,fogsnow,91.37
37,fogsnow,79.14
63,fogsnow,83.11
62,fogsnow,48.48
72,fogsnow,91.86
25,fogsnow,33.33
65,fogsnow,0.0
74,fogsnow,84.47
66,fogsnow,72.31
71,fogsnow,83.33
91,fogsnow,62.71
51,fogsnow,76.54
68,fogsnow,61.11
60,fogsnow,58.73
19,fogsnow,71.7
0,fogsnow,82.93
15,fogsnow,81.01
77,fogsnow,81.88
12,fogsnow,72.45
96,fogsnow,0.0
97,fogsnow,58.73
17,fogsnow,51.92
22,fogsnow,83.08
47,fogsnow,29.63
93,fogsnow,32.76
61,fogsnow,66.07
27,fogsnow,0.0
99,fogsnow,73.68
26,fogsnow,54.55
42,fogsnow,79.49
11,fogsnow,62.22
70,fogsnow,94.83
21,fogsnow,76.34
34,fogsnow,80.95
56,fogsnow,29.17
83,fogsnow,80.77
35,fogsnow,80.0
10,fogsnow,53.85
39,fogsnow,63.64
76,fogsnow,50.0
88,fogsnow,60.71
54,fogsnow,18.75
7,fogsnow,42.5
92,fogsnow,8.33
3,fogsnow,42.86
100,fogsnow,33.33
81,fogsnow,86.11
101,fogsnow,80.0
44,fogsnow,71.43
85,fogsnow,11.11
5,fogsnow,28.57
18,fogsnow,0.0
24,fogsnow,30.0
4,fogsnow,22.22
95,fogsnow,0.0
102,fogsnow,64.0
8,fogsnow,0.0
80,fogsnow,66.67
38,fogsnow,66.67
13,fogsnow,0.0
59,fogsnow,44.44
9,fogsnow,33.33
14,fogsnow,0.0
82,fogsnow,42.86
33,fogsnow,77.78
89,fogsnow,50.0
98,fogsnow,0.0
94,fogsnow,0.0
84,fogsnow,0.0
