class,filters,error
53,snownight,84.03
70,snownight,100.0
48,snownight,91.98
55,snownight,95.24
32,snownight,94.94
22,snownight,81.54
90,snownight,95.79
57,snownight,86.22
50,snownight,91.55
46,snownight,98.04
1,snownight,93.18
74,snownight,93.69
72,snownight,95.35
87,snownight,86.08
16,snownight,89.38
51,snownight,88.48
19,snownight,92.45
0,snownight,94.31
36,snownight,99.35
21,snownight,89.25
66,snownight,76.92
78,snownight,97.97
12,snownight,87.76
63,snownight,87.56
52,snownight,94.63
73,snownight,93.88
86,snownight,84.27
77,snownight,85.51
28,snownight,95.31
23,snownight,95.38
37,snownight,94.24
79,snownight,93.2
11,snownight,93.33
93,snownight,46.55
31,snownight,93.89
27,snownight,0.0
102,snownight,92.0
67,snownight,99.44
58,snownight,66.67
30,snownight,98.61
40,snownight,85.11
68,snownight,91.67
42,snownight,93.59
71,snownight,95.83
60,snownight,85.71
15,snownight,89.24
20,snownight,96.97
17,snownight,78.85
97,snownight,61.9
29,snownight,68.42
43,snownight,92.59
41,snownight,93.81
99,snownight,84.21
61,snownight,89.29
49,snownight,83.93
45,snownight,98.49
62,snownight,87.88
91,snownight,89.83
35,snownight,94.29
85,snownight,11.11
54,snownight,56.25
64,snownight,27.27
69,snownight,81.82
84,snownight,0.0
75,snownight,92.16
2,snownight,64.81
83,snownight,93.59
47,snownight,74.07
3,snownight,52.38
24,snownight,60.0
7,snownight,67.5
81,snownight,91.67
6,snownight,86.67
59,snownight,100.0
76,snownight,72.22
92,snownight,25.0
82,snownight,100.0
56,snownight,50.0
88,snownight,78.57
4,snownight,66.67
38,snownight,100.0
33,snownight,83.33
39,snownight,81.82
10,snownight,84.62
25,snownight,76.19
101,snownight,80.0
5,snownight,57.14
26,snownight,86.36
8,snownight,33.33
100,snownight,16.67
89,snownight,100.0
44,snownight,85.71
34,snownight,100.0
18,snownight,0.0
65,snownight,44.44
80,snownight,100.0
94,snownight,0.0
13,snownight,50.0
98,snownight,66.67
96,snownight,14.29
9,snownight,33.33
95,snownight,0.0
14,snownight,33.33
