category,sub-category,images,Original_model_42,night1_model_42,night2_model_42,night3_model_42,night4_model_42,night5_model_42,night6_model_42,night7_model_42,night8_model_42,night9_model_42,night10_model_42
Dangerous warning,Dangerous warning,2228,93.71613554757629,93.17960053859963,93.04428635547578,92.99997307001796,92.73118491921008,92.5063734290844,92.2364093357271,92.19121184919213,91.92160682226212,91.33901256732496,90.48457809694793
Regularoty,Priority ,1041,97.11794428434197,96.15770413064362,96.25358309317964,96.63702209414025,96.34993275696446,95.67808837656099,95.29364073006724,95.67863592699327,95.38807877041306,93.65868395773295,92.41324687800191
Regularoty,Prohibitory,3957,95.60276472074806,94.94528936062673,94.59113975233763,94.61628253727571,94.0610386656558,93.50371998989134,92.87297447561285,92.16577963103363,91.43245893353551,90.04299974728329,88.95609299974726
Regularoty,Mandatory,1203,95.594289276808,95.4287115544472,95.26205320033249,95.51115544472152,94.68036575228597,93.93090606816294,93.1827514546966,92.35246882793017,91.60372402327515,89.94218620116375,88.19515378221114
Regularoty,Special regulations,1344,91.89095982142858,89.5084375,88.83759672619048,88.46764880952381,87.49715773809524,86.90291666666667,85.49144345238095,84.2994419642857,82.88618303571428,80.05989583333333,78.64670386904761
