class,filters,error
26,snow4,86.36
90,snow4,96.6
31,snow4,90.56
48,snow4,91.98
46,snow4,97.65
55,snow4,91.77
86,snow4,94.94
28,snow4,94.14
16,snow4,92.67
50,snow4,91.3
22,snow4,80.0
52,snow4,95.66
77,snow4,84.06
87,snow4,85.44
81,snow4,86.11
30,snow4,97.68
83,snow4,97.44
53,snow4,83.19
61,snow4,87.5
64,snow4,36.36
67,snow4,99.44
32,snow4,95.51
20,snow4,96.1
74,snow4,94.66
63,snow4,92.0
7,snow4,75.0
99,snow4,73.68
59,snow4,100.0
6,snow4,86.67
72,snow4,96.51
23,snow4,96.62
51,snow4,92.18
57,snow4,90.31
45,snow4,96.98
13,snow4,25.0
88,snow4,67.86
49,snow4,91.07
37,snow4,96.4
41,snow4,93.81
19,snow4,91.51
78,snow4,96.95
79,snow4,94.17
17,snow4,84.62
15,snow4,89.87
66,snow4,81.54
12,snow4,86.73
21,snow4,91.4
33,snow4,83.33
91,snow4,91.53
93,snow4,67.24
2,snow4,75.93
75,snow4,94.12
73,snow4,97.96
70,snow4,100.0
42,snow4,94.87
39,snow4,72.73
29,snow4,63.16
47,snow4,66.67
68,snow4,86.11
0,snow4,93.5
43,snow4,90.74
96,snow4,14.29
101,snow4,100.0
62,snow4,84.85
25,snow4,76.19
60,snow4,84.13
27,snow4,0.0
1,snow4,95.45
36,snow4,97.4
71,snow4,91.67
4,snow4,77.78
38,snow4,77.78
40,snow4,87.23
8,snow4,0.0
14,snow4,0.0
92,snow4,16.67
35,snow4,91.43
85,snow4,44.44
3,snow4,57.14
94,snow4,0.0
97,snow4,79.37
18,snow4,60.0
102,snow4,96.0
44,snow4,71.43
11,snow4,88.89
34,snow4,85.71
84,snow4,0.0
54,snow4,43.75
69,snow4,72.73
24,snow4,70.0
9,snow4,66.67
5,snow4,85.71
76,snow4,83.33
82,snow4,85.71
100,snow4,16.67
56,snow4,58.33
58,snow4,83.33
89,snow4,12.5
65,snow4,66.67
10,snow4,76.92
80,snow4,100.0
98,snow4,0.0
95,snow4,0.0
