class,filters,error
53,rainnight,78.57
2,rainnight,87.04
102,rainnight,92.0
58,rainnight,41.67
77,rainnight,81.88
57,rainnight,89.29
45,rainnight,98.11
32,rainnight,93.82
50,rainnight,93.24
28,rainnight,91.02
75,rainnight,86.27
27,rainnight,0.0
16,rainnight,91.21
49,rainnight,89.29
51,rainnight,93.42
52,rainnight,96.49
90,rainnight,96.44
91,rainnight,88.14
29,rainnight,87.72
20,rainnight,95.24
23,rainnight,95.08
86,rainnight,83.15
73,rainnight,93.88
19,rainnight,93.4
31,rainnight,92.22
48,rainnight,89.51
81,rainnight,88.89
17,rainnight,80.77
30,rainnight,97.45
96,rainnight,71.43
36,rainnight,99.35
63,rainnight,90.22
74,rainnight,94.17
78,rainnight,94.92
69,rainnight,90.91
35,rainnight,80.0
55,rainnight,94.37
66,rainnight,80.77
99,rainnight,89.47
67,rainnight,98.33
71,rainnight,100.0
59,rainnight,92.59
15,rainnight,83.54
70,rainnight,98.28
12,rainnight,93.88
46,rainnight,95.69
42,rainnight,89.74
0,rainnight,96.75
41,rainnight,95.88
87,rainnight,72.78
22,rainnight,83.08
47,rainnight,74.07
97,rainnight,84.13
37,rainnight,95.68
11,rainnight,86.67
1,rainnight,93.18
39,rainnight,81.82
38,rainnight,100.0
60,rainnight,88.89
83,rainnight,89.74
6,rainnight,86.67
3,rainnight,47.62
79,rainnight,90.29
92,rainnight,8.33
21,rainnight,80.65
88,rainnight,71.43
72,rainnight,91.86
93,rainnight,31.03
61,rainnight,83.93
4,rainnight,66.67
18,rainnight,20.0
43,rainnight,81.48
25,rainnight,80.95
26,rainnight,81.82
24,rainnight,65.0
68,rainnight,91.67
56,rainnight,41.67
76,rainnight,77.78
82,rainnight,71.43
62,rainnight,72.73
40,rainnight,89.36
34,rainnight,100.0
64,rainnight,63.64
54,rainnight,62.5
7,rainnight,80.0
10,rainnight,84.62
65,rainnight,77.78
85,rainnight,11.11
33,rainnight,83.33
89,rainnight,25.0
9,rainnight,0.0
80,rainnight,66.67
14,rainnight,33.33
13,rainnight,100.0
84,rainnight,0.0
5,rainnight,85.71
95,rainnight,33.33
101,rainnight,80.0
100,rainnight,33.33
94,rainnight,0.0
44,rainnight,71.43
8,rainnight,66.67
98,rainnight,0.0
