class,filters,error
90,fognight,88.19
74,fognight,77.67
16,fognight,81.68
67,fognight,87.22
48,fognight,77.78
86,fognight,41.57
35,fognight,65.71
66,fognight,66.92
55,fognight,69.7
53,fognight,61.34
28,fognight,62.5
46,fognight,88.63
29,fognight,40.35
91,fognight,71.19
72,fognight,84.88
41,fognight,89.69
32,fognight,80.34
45,fognight,86.42
52,fognight,82.64
19,fognight,68.87
98,fognight,0.0
63,fognight,67.11
30,fognight,91.18
50,fognight,71.5
102,fognight,64.0
79,fognight,84.47
59,fognight,74.07
70,fognight,87.93
83,fognight,70.51
23,fognight,90.15
31,fognight,83.33
25,fognight,38.1
89,fognight,25.0
11,fognight,53.33
0,fognight,88.62
56,fognight,25.0
84,fognight,0.0
51,fognight,71.6
40,fognight,63.83
60,fognight,74.6
97,fognight,65.08
21,fognight,63.44
77,fognight,73.19
12,fognight,72.45
57,fognight,71.43
87,fognight,38.61
61,fognight,73.21
73,fognight,89.8
36,fognight,88.31
17,fognight,50.0
20,fognight,84.42
15,fognight,75.95
43,fognight,77.78
26,fognight,77.27
81,fognight,69.44
49,fognight,75.0
24,fognight,70.0
78,fognight,83.25
6,fognight,73.33
2,fognight,55.56
42,fognight,70.51
62,fognight,60.61
37,fognight,71.94
22,fognight,75.38
1,fognight,59.09
7,fognight,25.0
34,fognight,90.48
39,fognight,48.48
92,fognight,25.0
18,fognight,20.0
100,fognight,0.0
38,fognight,77.78
69,fognight,72.73
93,fognight,15.52
3,fognight,33.33
88,fognight,57.14
4,fognight,33.33
85,fognight,11.11
75,fognight,80.39
47,fognight,44.44
80,fognight,0.0
10,fognight,61.54
76,fognight,50.0
99,fognight,78.95
96,fognight,28.57
58,fognight,50.0
71,fognight,66.67
54,fognight,12.5
14,fognight,33.33
65,fognight,0.0
68,fognight,63.89
82,fognight,28.57
64,fognight,9.09
27,fognight,0.0
33,fognight,83.33
94,fognight,0.0
5,fognight,28.57
8,fognight,0.0
44,fognight,57.14
95,fognight,0.0
101,fognight,40.0
13,fognight,0.0
9,fognight,33.33
