class,filters,error
52,fograin,77.27
55,fograin,61.04
32,fograin,85.67
86,fograin,78.09
46,fograin,89.02
23,fograin,86.15
21,fograin,70.97
31,fograin,82.22
61,fograin,69.64
45,fograin,90.94
41,fograin,83.51
20,fograin,85.28
68,fograin,44.44
28,fograin,69.14
15,fograin,66.46
51,fograin,68.31
48,fograin,70.37
30,fograin,93.97
19,fograin,61.32
17,fograin,48.08
50,fograin,73.43
66,fograin,67.69
77,fograin,73.19
74,fograin,82.04
91,fograin,57.63
70,fograin,79.31
36,fograin,90.91
63,fograin,76.44
53,fograin,56.3
49,fograin,64.29
34,fograin,71.43
78,fograin,77.16
42,fograin,76.92
93,fograin,12.07
57,fograin,61.22
6,fograin,61.67
37,fograin,53.24
35,fograin,54.29
97,fograin,68.25
90,fograin,91.26
81,fograin,52.78
79,fograin,80.58
22,fograin,80.0
64,fograin,9.09
87,fograin,53.8
72,fograin,82.56
67,fograin,85.56
2,fograin,48.15
40,fograin,59.57
7,fograin,22.5
1,fograin,65.91
75,fograin,74.51
0,fograin,73.98
83,fograin,75.64
73,fograin,79.59
99,fograin,63.16
39,fograin,54.55
38,fograin,44.44
102,fograin,60.0
16,fograin,79.12
43,fograin,62.96
12,fograin,64.29
54,fograin,25.0
27,fograin,0.0
29,fograin,42.11
82,fograin,28.57
62,fograin,30.3
59,fograin,40.74
13,fograin,25.0
24,fograin,10.0
11,fograin,55.56
10,fograin,53.85
5,fograin,14.29
56,fograin,25.0
60,fograin,66.67
47,fograin,29.63
65,fograin,33.33
26,fograin,63.64
88,fograin,42.86
69,fograin,63.64
33,fograin,77.78
3,fograin,42.86
25,fograin,38.1
98,fograin,0.0
76,fograin,27.78
4,fograin,44.44
85,fograin,0.0
94,fograin,0.0
96,fograin,0.0
44,fograin,42.86
58,fograin,33.33
101,fograin,100.0
89,fograin,37.5
80,fograin,66.67
71,fograin,66.67
18,fograin,0.0
84,fograin,25.0
92,fograin,8.33
9,fograin,33.33
8,fograin,0.0
95,fograin,0.0
100,fograin,16.67
14,fograin,0.0
