class,filters,error
53,fognight,51.68
90,fognight,82.85
57,fognight,63.27
55,fognight,66.23
78,fognight,75.13
52,fognight,79.75
20,fognight,87.01
72,fognight,70.93
12,fognight,68.37
83,fognight,76.92
46,fognight,82.75
6,fognight,61.67
31,fognight,68.89
30,fognight,93.04
23,fognight,89.54
0,fognight,77.24
86,fognight,42.7
92,fognight,0.0
50,fognight,79.47
42,fognight,80.77
87,fognight,27.22
32,fognight,77.25
15,fognight,71.52
41,fognight,73.2
74,fognight,64.08
91,fognight,57.63
85,fognight,0.0
48,fognight,74.38
36,fognight,81.82
79,fognight,82.52
19,fognight,70.75
63,fognight,38.22
67,fognight,80.0
39,fognight,48.48
77,fognight,73.19
1,fognight,70.45
51,fognight,67.49
73,fognight,69.39
11,fognight,51.11
16,fognight,77.66
45,fognight,90.94
70,fognight,84.48
27,fognight,0.0
28,fognight,68.36
22,fognight,78.46
66,fognight,38.46
17,fognight,53.85
97,fognight,68.25
40,fognight,72.34
10,fognight,69.23
75,fognight,80.39
29,fognight,35.09
2,fognight,53.7
35,fognight,37.14
37,fognight,61.15
62,fognight,60.61
49,fognight,78.57
102,fognight,76.0
60,fognight,77.78
5,fognight,14.29
98,fognight,0.0
65,fognight,0.0
26,fognight,63.64
21,fognight,55.91
34,fognight,90.48
88,fognight,46.43
93,fognight,5.17
54,fognight,18.75
13,fognight,25.0
59,fognight,33.33
61,fognight,67.86
81,fognight,55.56
82,fognight,14.29
47,fognight,44.44
76,fognight,27.78
24,fognight,35.0
25,fognight,52.38
68,fognight,55.56
56,fognight,20.83
43,fognight,66.67
89,fognight,37.5
18,fognight,20.0
94,fognight,0.0
69,fognight,54.55
3,fognight,47.62
7,fognight,35.0
101,fognight,80.0
100,fognight,0.0
8,fognight,33.33
99,fognight,78.95
71,fognight,58.33
58,fognight,33.33
33,fognight,77.78
4,fognight,44.44
84,fognight,25.0
64,fognight,27.27
9,fognight,0.0
38,fognight,33.33
80,fognight,0.0
96,fognight,0.0
44,fognight,42.86
14,fognight,0.0
95,fognight,0.0
