class,filters,error
30,Original,97.68
23,Original,96.0
17,Original,82.69
66,Original,84.62
87,Original,89.87
86,Original,93.82
20,Original,97.84
74,Original,95.63
16,Original,93.41
99,Original,78.95
90,Original,97.09
21,Original,92.47
55,Original,90.04
28,Original,98.44
43,Original,88.89
32,Original,96.91
50,Original,96.14
63,Original,92.89
26,Original,90.91
34,Original,100.0
46,Original,98.04
31,Original,91.67
52,Original,95.25
83,Original,98.72
15,Original,93.67
78,Original,97.97
11,Original,95.56
29,Original,75.44
48,Original,91.67
45,Original,99.25
53,Original,89.08
92,Original,58.33
57,Original,90.82
62,Original,72.73
2,Original,81.48
67,Original,100.0
59,Original,96.3
51,Original,96.71
77,Original,86.96
42,Original,93.59
37,Original,95.68
22,Original,81.54
19,Original,88.68
75,Original,98.04
12,Original,90.82
36,Original,100.0
91,Original,86.44
70,Original,100.0
41,Original,94.85
1,Original,90.91
0,Original,95.93
35,Original,94.29
5,Original,100.0
88,Original,78.57
8,Original,0.0
72,Original,95.35
25,Original,76.19
97,Original,87.3
79,Original,86.41
7,Original,80.0
58,Original,100.0
68,Original,94.44
60,Original,92.06
3,Original,66.67
73,Original,95.92
93,Original,53.45
6,Original,88.33
49,Original,92.86
102,Original,96.0
81,Original,88.89
101,Original,100.0
33,Original,83.33
69,Original,72.73
56,Original,62.5
39,Original,87.88
89,Original,25.0
14,Original,0.0
94,Original,0.0
40,Original,95.74
61,Original,94.64
71,Original,100.0
27,Original,0.0
24,Original,55.0
54,Original,50.0
10,Original,92.31
80,Original,66.67
47,Original,77.78
38,Original,66.67
65,Original,77.78
84,Original,25.0
85,Original,11.11
64,Original,54.55
76,Original,77.78
44,Original,71.43
95,Original,0.0
9,Original,66.67
82,Original,85.71
96,Original,28.57
4,Original,77.78
18,Original,20.0
13,Original,25.0
100,Original,66.67
98,Original,0.0
