class,filters,error
53,rainnight,84.03
2,rainnight,83.33
102,rainnight,88.0
58,rainnight,66.67
77,rainnight,85.51
57,rainnight,88.78
45,rainnight,98.49
32,rainnight,92.7
50,rainnight,91.3
28,rainnight,95.31
75,rainnight,88.24
27,rainnight,0.0
16,rainnight,91.58
49,rainnight,92.86
51,rainnight,88.48
52,rainnight,96.07
90,rainnight,96.44
91,rainnight,91.53
29,rainnight,66.67
20,rainnight,94.81
23,rainnight,96.31
86,rainnight,84.83
73,rainnight,93.88
19,rainnight,94.34
31,rainnight,96.67
48,rainnight,93.83
81,rainnight,83.33
17,rainnight,80.77
30,rainnight,96.98
96,rainnight,57.14
36,rainnight,99.35
63,rainnight,85.33
74,rainnight,93.69
78,rainnight,96.45
69,rainnight,90.91
35,rainnight,77.14
55,rainnight,93.51
66,rainnight,80.0
99,rainnight,84.21
67,rainnight,98.33
71,rainnight,91.67
59,rainnight,100.0
15,rainnight,88.61
70,rainnight,100.0
12,rainnight,87.76
46,rainnight,94.12
42,rainnight,87.18
0,rainnight,97.56
41,rainnight,96.91
87,rainnight,74.68
22,rainnight,80.0
47,rainnight,88.89
97,rainnight,68.25
37,rainnight,93.53
11,rainnight,84.44
1,rainnight,84.09
39,rainnight,75.76
38,rainnight,66.67
60,rainnight,92.06
83,rainnight,88.46
6,rainnight,81.67
3,rainnight,57.14
79,rainnight,91.26
92,rainnight,33.33
21,rainnight,86.02
88,rainnight,71.43
72,rainnight,96.51
93,rainnight,51.72
61,rainnight,87.5
4,rainnight,77.78
18,rainnight,20.0
43,rainnight,85.19
25,rainnight,85.71
26,rainnight,86.36
24,rainnight,80.0
68,rainnight,83.33
56,rainnight,45.83
76,rainnight,77.78
82,rainnight,42.86
62,rainnight,81.82
40,rainnight,76.6
34,rainnight,95.24
64,rainnight,72.73
54,rainnight,37.5
7,rainnight,62.5
10,rainnight,84.62
65,rainnight,88.89
85,rainnight,11.11
33,rainnight,83.33
89,rainnight,37.5
9,rainnight,33.33
80,rainnight,66.67
14,rainnight,33.33
13,rainnight,50.0
84,rainnight,0.0
5,rainnight,57.14
95,rainnight,33.33
101,rainnight,80.0
100,rainnight,16.67
94,rainnight,0.0
44,rainnight,57.14
8,rainnight,0.0
98,rainnight,33.33
