class,filters,error
74,fogsnow,81.55
90,fogsnow,91.26
45,fogsnow,92.83
38,fogsnow,44.44
32,fogsnow,89.89
51,fogsnow,73.66
22,fogsnow,75.38
78,fogsnow,84.26
83,fogsnow,71.79
6,fogsnow,65.0
63,fogsnow,86.67
25,fogsnow,33.33
56,fogsnow,8.33
43,fogsnow,75.93
50,fogsnow,69.81
16,fogsnow,80.59
67,fogsnow,88.89
1,fogsnow,72.73
0,fogsnow,78.86
36,fogsnow,96.1
86,fogsnow,79.78
52,fogsnow,80.79
21,fogsnow,70.97
71,fogsnow,75.0
30,fogsnow,90.95
46,fogsnow,88.24
53,fogsnow,58.4
57,fogsnow,71.43
28,fogsnow,78.12
48,fogsnow,75.31
35,fogsnow,68.57
11,fogsnow,68.89
85,fogsnow,0.0
55,fogsnow,70.13
70,fogsnow,87.93
69,fogsnow,81.82
82,fogsnow,42.86
68,fogsnow,63.89
20,fogsnow,87.88
62,fogsnow,63.64
77,fogsnow,77.54
79,fogsnow,82.52
75,fogsnow,78.43
87,fogsnow,45.57
39,fogsnow,54.55
47,fogsnow,25.93
15,fogsnow,65.82
66,fogsnow,68.46
23,fogsnow,86.15
31,fogsnow,85.56
19,fogsnow,72.64
37,fogsnow,70.5
61,fogsnow,73.21
72,fogsnow,76.74
49,fogsnow,58.93
102,fogsnow,52.0
7,fogsnow,30.0
59,fogsnow,51.85
40,fogsnow,65.96
54,fogsnow,31.25
97,fogsnow,65.08
93,fogsnow,18.97
2,fogsnow,53.7
27,fogsnow,5.88
44,fogsnow,57.14
60,fogsnow,68.25
8,fogsnow,0.0
42,fogsnow,76.92
88,fogsnow,35.71
33,fogsnow,83.33
29,fogsnow,52.63
41,fogsnow,84.54
12,fogsnow,65.31
89,fogsnow,12.5
96,fogsnow,14.29
64,fogsnow,18.18
17,fogsnow,55.77
91,fogsnow,72.88
34,fogsnow,90.48
73,fogsnow,79.59
58,fogsnow,33.33
100,fogsnow,16.67
10,fogsnow,53.85
14,fogsnow,0.0
26,fogsnow,50.0
81,fogsnow,69.44
5,fogsnow,42.86
99,fogsnow,68.42
76,fogsnow,66.67
95,fogsnow,0.0
4,fogsnow,55.56
3,fogsnow,38.1
92,fogsnow,25.0
13,fogsnow,25.0
24,fogsnow,25.0
101,fogsnow,80.0
94,fogsnow,0.0
65,fogsnow,33.33
18,fogsnow,40.0
80,fogsnow,66.67
84,fogsnow,0.0
98,fogsnow,0.0
9,fogsnow,0.0
