category,sub-category,images,Original_model_42,snow1_model_42,snow2_model_42,snow3_model_42,snow4_model_42,snow5_model_42,snow6_model_42,snow7_model_42,snow8_model_42,snow9_model_42,snow10_model_42
Dangerous warning,Dangerous warning,2228,93.17851436265707,92.59467235188511,91.47321364452424,90.44045332136444,88.19560592459605,86.62321364452426,85.19014362657092,83.93,81.86632405745063,80.38670556552964,78.05129712746859
Regularoty,Priority ,1041,97.5974831892411,97.40856868395775,96.82884726224785,95.67653218059559,94.81494716618636,93.75330451488954,92.50717579250721,92.02987512007685,89.82106628242076,89.0493083573487,86.93943323727186
Regularoty,Prohibitory,3957,95.60300480161739,94.59158453373769,93.20162244124336,90.85220116249685,88.9556178923427,86.53024513520344,83.42211523881727,80.54010108668183,79.17706848622697,74.92969168562043,73.51524892595398
Regularoty,Mandatory,1203,95.42821280133,94.93020781379884,94.76313383208644,93.35007481296759,92.0198586866168,91.35428096425602,89.3604821280133,88.94369077306733,86.20172901080633,84.04128013300083,82.29300914380714
Regularoty,Special regulations,1344,91.07087053571428,89.35916666666665,88.09798363095237,85.56384672619049,83.77925595238095,82.66367559523809,79.31357142857142,78.79236607142856,75.66706101190478,73.21212797619047,70.53747023809524
