images,Original_model_42_noiselevelnight,night1_model_42_noiselevelnight,night2_model_42_noiselevelnight,night3_model_42_noiselevelnight,night4_model_42_noiselevelnight,night5_model_42_noiselevelnight,night6_model_42_noiselevelnight,night7_model_42_noiselevelnight,night8_model_42_noiselevelnight,night9_model_42_noiselevelnight,night10_model_42_noiselevelnight
9773,93.0116207919779,92.81664790750027,92.6838371022204,92.68416453494322,92.38738258467207,92.26415839557967,91.7945595006651,90.92428834544151,90.32071932876292,89.09313312186636,87.3832293052287
