class,filters,error
53,Original,91.18
59,Original,100.0
90,Original,97.09
28,Original,96.09
50,Original,94.69
93,Original,77.59
32,Original,97.75
46,Original,96.86
16,Original,92.67
75,Original,92.16
78,Original,96.95
30,Original,98.14
35,Original,94.29
6,Original,86.67
83,Original,97.44
63,Original,96.44
0,Original,91.87
45,Original,99.62
19,Original,93.4
79,Original,91.26
43,Original,98.15
87,Original,90.51
70,Original,100.0
65,Original,77.78
55,Original,96.97
51,Original,96.3
2,Original,79.63
20,Original,95.67
91,Original,89.83
48,Original,92.59
89,Original,50.0
36,Original,97.4
41,Original,94.85
52,Original,98.35
68,Original,88.89
57,Original,94.39
40,Original,82.98
74,Original,97.09
7,Original,62.5
34,Original,100.0
37,Original,95.68
86,Original,95.51
23,Original,95.08
21,Original,91.4
66,Original,85.38
77,Original,84.78
61,Original,91.07
72,Original,95.35
60,Original,96.83
12,Original,89.8
10,Original,92.31
31,Original,92.78
15,Original,91.14
25,Original,76.19
96,Original,28.57
17,Original,71.15
81,Original,86.11
88,Original,75.0
92,Original,66.67
49,Original,94.64
5,Original,71.43
22,Original,83.08
11,Original,88.89
24,Original,75.0
67,Original,100.0
98,Original,66.67
39,Original,81.82
73,Original,95.92
76,Original,83.33
97,Original,77.78
42,Original,92.31
62,Original,84.85
85,Original,0.0
71,Original,95.83
47,Original,77.78
102,Original,96.0
27,Original,0.0
95,Original,0.0
1,Original,88.64
101,Original,100.0
99,Original,84.21
58,Original,83.33
3,Original,66.67
33,Original,83.33
8,Original,0.0
56,Original,70.83
29,Original,77.19
38,Original,77.78
44,Original,71.43
54,Original,50.0
4,Original,55.56
9,Original,66.67
82,Original,100.0
26,Original,95.45
100,Original,66.67
18,Original,100.0
80,Original,100.0
94,Original,0.0
14,Original,0.0
84,Original,25.0
64,Original,54.55
13,Original,50.0
69,Original,90.91
