category,sub-category,images,Original_model_42,night1_model_42,night2_model_42,night3_model_42,night4_model_42,night5_model_42,night6_model_42,night7_model_42,night8_model_42,night9_model_42,night10_model_42
Dangerous warning,Dangerous warning,2228,89.27296229802512,89.31894973070017,89.0040619389587,88.69078994614003,88.64586624775583,88.50887342908437,88.28523788150807,88.01644973070019,87.83688958707361,86.44665170556553,85.68208707360863
Regularoty,Priority ,1041,96.73182516810759,97.01885686839577,96.63659942363113,96.92363112391931,97.11676272814601,97.11877041306435,97.30879923150817,97.11769452449566,96.63756964457252,95.67985590778098,95.00167146974063
Regularoty,Prohibitory,3957,94.36481678038919,94.01075309577963,94.21307303512761,94.28963608794542,94.06109679049783,93.9855850391711,93.55723275208493,92.77285569876169,92.29229466767755,91.23080616628759,89.38599696739954
Regularoty,Mandatory,1203,94.51315045719036,94.76269326683294,94.51260182876145,94.34583541147134,93.9310556940981,93.93103075644224,93.76630091438074,92.43569409808813,91.68733167082296,91.10330008312553,88.778753117207
Regularoty,Special regulations,1344,90.99976190476188,90.10251488095238,89.58303571428571,89.8062723214286,88.61720982142857,88.16906249999997,86.38648065476191,84.15220982142857,82.5175744047619,80.28552827380953,77.15672619047619
