class,filters,error
28,Original,96.09
90,Original,97.09
83,Original,97.44
52,Original,98.35
74,Original,97.09
22,Original,83.08
46,Original,96.86
63,Original,96.44
45,Original,99.62
42,Original,92.31
55,Original,96.97
86,Original,95.51
16,Original,92.67
30,Original,98.14
72,Original,95.35
39,Original,81.82
32,Original,97.75
20,Original,95.67
51,Original,96.3
48,Original,92.59
87,Original,90.51
60,Original,96.83
41,Original,94.85
15,Original,91.14
102,Original,96.0
69,Original,90.91
34,Original,100.0
91,Original,89.83
53,Original,91.18
40,Original,82.98
12,Original,89.8
73,Original,95.92
1,Original,88.64
50,Original,94.69
97,Original,77.78
19,Original,93.4
56,Original,70.83
57,Original,94.39
67,Original,100.0
36,Original,97.4
43,Original,98.15
31,Original,92.78
23,Original,95.08
49,Original,94.64
93,Original,77.59
70,Original,100.0
0,Original,91.87
61,Original,91.07
10,Original,92.31
6,Original,86.67
5,Original,71.43
17,Original,71.15
37,Original,95.68
75,Original,92.16
4,Original,55.56
38,Original,77.78
2,Original,79.63
78,Original,96.95
29,Original,77.19
79,Original,91.26
77,Original,84.78
21,Original,91.4
62,Original,84.85
66,Original,85.38
71,Original,95.83
25,Original,76.19
35,Original,94.29
11,Original,88.89
76,Original,83.33
88,Original,75.0
33,Original,83.33
81,Original,86.11
101,Original,100.0
47,Original,77.78
7,Original,62.5
99,Original,84.21
64,Original,54.55
85,Original,0.0
44,Original,71.43
26,Original,95.45
27,Original,0.0
68,Original,88.89
95,Original,0.0
3,Original,66.67
8,Original,0.0
96,Original,28.57
65,Original,77.78
94,Original,0.0
59,Original,100.0
84,Original,25.0
54,Original,50.0
13,Original,50.0
24,Original,75.0
58,Original,83.33
82,Original,100.0
92,Original,66.67
9,Original,66.67
89,Original,50.0
18,Original,100.0
100,Original,66.67
80,Original,100.0
14,Original,0.0
98,Original,66.67
