category,sub-category,images,Original_model_42,snow1_model_42,snow2_model_42,snow3_model_42,snow4_model_42,snow5_model_42,snow6_model_42,snow7_model_42,snow8_model_42,snow9_model_42,snow10_model_42
Dangerous warning,Dangerous warning,2228,89.27296229802512,89.27371633752243,88.59947486535007,88.77843357271095,87.97248204667862,87.61281418312386,85.86301166965889,85.27840664272888,84.6949012567325,82.67548922800717,81.77762118491921
Regularoty,Priority ,1041,96.73182516810759,97.11822286263208,96.53966378482228,95.87073967339097,95.67417867435158,95.86975984630163,95.00479346781941,95.29382324687799,93.36990393852066,93.37246878001922,94.23622478386167
Regularoty,Prohibitory,3957,94.36481678038919,93.48049785190801,92.89849380844075,91.91375284306292,90.57384382107657,90.09354308819813,89.30945160475112,87.71685367702806,86.1005256507455,84.9122036896639,84.25500884508465
Regularoty,Mandatory,1203,94.51315045719036,94.59722360764756,94.09852867830426,94.01526184538653,93.9316957605985,93.6825935162095,93.09958437240236,92.18627597672487,92.85169576059853,91.02290108063175,90.27352452202827
Regularoty,Special regulations,1344,90.99976190476188,90.70140625000003,90.10348214285715,89.65943452380954,88.91561011904763,88.39279017857145,86.6804017857143,85.86050595238093,85.34306547619049,84.15269345238094,83.92795386904763
