images,Original_model_42_ideallevelnight,night1_model_42_ideallevelnight,night2_model_42_ideallevelnight,night3_model_42_ideallevelnight,night4_model_42_ideallevelnight,night5_model_42_ideallevelnight,night6_model_42_ideallevelnight,night7_model_42_ideallevelnight,night8_model_42_ideallevelnight,night9_model_42_ideallevelnight,night10_model_42_ideallevelnight
9773,94.61794638289163,93.90198403765476,93.66565844674103,93.49224291415123,93.11391589071934,92.65348408881614,91.93752379003375,91.44557556533306,90.586646884273,89.24638289164022,87.9664882840479
