class,filters,error
55,Original,98.7
86,Original,93.82
30,Original,98.84
21,Original,95.7
23,Original,97.23
50,Original,97.1
12,Original,94.9
31,Original,93.33
15,Original,98.1
72,Original,98.84
2,Original,90.74
22,Original,83.08
17,Original,88.46
63,Original,94.22
52,Original,98.97
43,Original,98.15
45,Original,99.62
68,Original,97.22
1,Original,93.18
90,Original,98.38
93,Original,77.59
34,Original,100.0
0,Original,98.37
48,Original,94.75
29,Original,96.49
20,Original,97.84
16,Original,93.41
85,Original,33.33
78,Original,98.98
42,Original,96.15
53,Original,92.02
51,Original,98.77
75,Original,92.16
28,Original,98.05
73,Original,93.88
87,Original,84.18
47,Original,88.89
37,Original,94.96
36,Original,99.35
57,Original,94.39
32,Original,97.75
6,Original,86.67
27,Original,17.65
44,Original,100.0
24,Original,85.0
19,Original,95.28
46,Original,97.65
66,Original,90.0
61,Original,96.43
11,Original,97.78
3,Original,71.43
39,Original,93.94
102,Original,96.0
74,Original,96.6
41,Original,97.94
97,Original,87.3
67,Original,99.44
40,Original,93.62
76,Original,94.44
79,Original,96.12
77,Original,90.58
91,Original,94.92
83,Original,93.59
7,Original,90.0
71,Original,95.83
82,Original,100.0
60,Original,96.83
25,Original,80.95
99,Original,94.74
65,Original,66.67
100,Original,50.0
94,Original,66.67
84,Original,25.0
14,Original,66.67
59,Original,100.0
33,Original,83.33
35,Original,91.43
38,Original,100.0
70,Original,100.0
54,Original,62.5
89,Original,75.0
62,Original,90.91
26,Original,95.45
10,Original,76.92
5,Original,85.71
64,Original,81.82
58,Original,83.33
49,Original,92.86
56,Original,79.17
92,Original,0.0
88,Original,82.14
81,Original,88.89
4,Original,88.89
8,Original,66.67
13,Original,100.0
18,Original,40.0
69,Original,81.82
96,Original,42.86
101,Original,100.0
95,Original,0.0
98,Original,100.0
80,Original,100.0
9,Original,33.33
