class,filters,error
66,fog1,51.54
23,fog1,47.38
46,fog1,9.41
16,fog1,30.4
30,fog1,57.31
6,fog1,13.33
29,fog1,0.0
32,fog1,75.0
87,fog1,5.7
55,fog1,8.66
1,fog1,2.27
78,fog1,12.18
90,fog1,81.23
28,fog1,28.52
19,fog1,0.94
52,fog1,36.36
91,fog1,27.12
63,fog1,56.44
74,fog1,51.46
7,fog1,0.0
37,fog1,33.09
45,fog1,24.53
27,fog1,0.0
75,fog1,27.45
15,fog1,10.76
62,fog1,3.03
67,fog1,27.22
69,fog1,9.09
20,fog1,23.81
86,fog1,51.12
57,fog1,13.78
0,fog1,12.2
22,fog1,6.15
12,fog1,2.04
41,fog1,36.08
77,fog1,25.36
53,fog1,9.66
21,fog1,1.08
40,fog1,6.38
25,fog1,4.76
71,fog1,12.5
50,fog1,30.68
31,fog1,52.78
70,fog1,20.69
51,fog1,11.11
47,fog1,0.0
83,fog1,25.64
24,fog1,0.0
44,fog1,0.0
48,fog1,38.27
34,fog1,19.05
39,fog1,6.06
42,fog1,30.77
36,fog1,48.7
2,fog1,0.0
73,fog1,36.73
79,fog1,14.56
60,fog1,7.94
97,fog1,22.22
102,fog1,0.0
26,fog1,0.0
72,fog1,29.07
93,fog1,1.72
59,fog1,3.7
49,fog1,7.14
58,fog1,0.0
43,fog1,20.37
81,fog1,5.56
56,fog1,8.33
61,fog1,1.79
11,fog1,4.44
68,fog1,25.0
33,fog1,5.56
85,fog1,0.0
3,fog1,4.76
88,fog1,10.71
76,fog1,0.0
92,fog1,8.33
14,fog1,0.0
35,fog1,20.0
17,fog1,21.15
5,fog1,0.0
10,fog1,0.0
18,fog1,0.0
98,fog1,0.0
96,fog1,0.0
54,fog1,0.0
100,fog1,0.0
99,fog1,0.0
4,fog1,0.0
89,fog1,0.0
82,fog1,28.57
64,fog1,0.0
9,fog1,0.0
8,fog1,0.0
101,fog1,20.0
65,fog1,0.0
38,fog1,33.33
80,fog1,0.0
95,fog1,0.0
94,fog1,0.0
84,fog1,0.0
13,fog1,0.0
