class,filters,error
45,fog3,83.02
28,fog3,80.86
46,fog3,71.76
32,fog3,94.1
48,fog3,88.89
83,fog3,78.21
20,fog3,84.42
79,fog3,86.41
77,fog3,72.46
90,fog3,97.57
15,fog3,75.32
12,fog3,54.08
52,fog3,80.99
78,fog3,83.76
35,fog3,65.71
43,fog3,74.07
53,fog3,59.24
16,fog3,84.62
66,fog3,76.92
31,fog3,87.22
55,fog3,62.77
63,fog3,89.33
30,fog3,90.49
86,fog3,84.83
57,fog3,72.96
37,fog3,87.77
87,fog3,56.96
101,fog3,100.0
42,fog3,82.05
51,fog3,65.43
23,fog3,90.46
67,fog3,88.89
36,fog3,87.01
21,fog3,55.91
6,fog3,56.67
61,fog3,62.5
74,fog3,85.92
29,fog3,7.02
91,fog3,76.27
50,fog3,75.36
93,fog3,37.93
70,fog3,87.93
59,fog3,55.56
1,fog3,47.73
0,fog3,84.55
18,fog3,0.0
17,fog3,61.54
72,fog3,89.53
7,fog3,15.0
22,fog3,70.77
19,fog3,54.72
49,fog3,78.57
68,fog3,75.0
47,fog3,18.52
65,fog3,11.11
97,fog3,63.49
2,fog3,61.11
44,fog3,42.86
41,fog3,85.57
26,fog3,63.64
99,fog3,68.42
88,fog3,50.0
60,fog3,57.14
102,fog3,56.0
25,fog3,52.38
34,fog3,85.71
75,fog3,70.59
73,fog3,91.84
24,fog3,15.0
40,fog3,70.21
76,fog3,44.44
11,fog3,46.67
62,fog3,57.58
82,fog3,42.86
3,fog3,42.86
56,fog3,58.33
71,fog3,75.0
27,fog3,0.0
85,fog3,11.11
89,fog3,37.5
39,fog3,57.58
54,fog3,43.75
33,fog3,38.89
81,fog3,63.89
92,fog3,58.33
10,fog3,53.85
96,fog3,14.29
98,fog3,66.67
64,fog3,27.27
58,fog3,66.67
80,fog3,33.33
84,fog3,25.0
69,fog3,63.64
4,fog3,11.11
38,fog3,66.67
5,fog3,28.57
100,fog3,33.33
94,fog3,0.0
8,fog3,33.33
13,fog3,25.0
14,fog3,33.33
9,fog3,33.33
95,fog3,0.0
