images,Original_model_42_ideallevelrain,rain1_model_42_ideallevelrain,rain2_model_42_ideallevelrain,rain3_model_42_ideallevelrain,rain4_model_42_ideallevelrain,rain5_model_42_ideallevelrain,rain6_model_42_ideallevelrain,rain7_model_42_ideallevelrain,rain8_model_42_ideallevelrain,rain9_model_42_ideallevelrain,rain10_model_42_ideallevelrain
9773,94.32109894607592,94.08665711654558,93.75885193901567,93.53392509976466,93.14446229407552,92.89912309423923,92.57138033357208,92.01929499641871,91.99860124833724,91.26203519901769,90.89367747876805
