category,sub-category,images,Original_model_42,rain1_model_42,rain2_model_42,rain3_model_42,rain4_model_42,rain5_model_42,rain6_model_42,rain7_model_42,rain8_model_42,rain9_model_42,rain10_model_42
Dangerous warning,Dangerous warning,2228,92.95417863554758,92.9999910233393,92.68464542190304,92.23624775583484,91.83193895870735,91.29195691202872,91.33703770197488,90.43920556552962,90.30531418312388,89.54366247755836,89.22986086175942
Regularoty,Priority ,1041,97.1180595581172,96.73527377521614,96.25615754082614,96.64059558117195,96.06222862632085,95.67565802113353,95.9683669548511,95.87259365994237,96.06157540826129,95.10164265129684,94.7190297790586
Regularoty,Prohibitory,3957,95.62766489764974,95.35129390952741,94.76868840030328,94.46647712913824,94.33821329289866,94.11284053575942,93.12550669699267,92.6464366944655,92.72100328531715,91.98796563052815,91.10334849633561
Regularoty,Mandatory,1203,96.0927680798005,95.84298420615129,95.9260182876143,96.00932668329176,95.76059850374065,95.17799667497921,95.34384871155443,95.09555278470489,94.68152119700747,94.2655195344971,94.18064837905237
Regularoty,Special regulations,1344,88.98811011904765,88.54116071428572,88.69234375000002,88.31752976190478,87.20400297619051,87.79959077380953,87.87338541666668,87.05412946428572,87.13029017857143,86.31099702380955,87.12946428571429
