class,filters,error
36,Original,100.0
16,Original,94.51
15,Original,93.67
45,Original,99.25
19,Original,95.28
93,Original,12.07
28,Original,98.05
31,Original,97.22
67,Original,99.44
20,Original,97.84
57,Original,97.96
37,Original,95.68
72,Original,97.67
78,Original,98.48
55,Original,98.27
48,Original,94.44
83,Original,93.59
41,Original,96.91
53,Original,92.44
63,Original,93.78
42,Original,93.59
50,Original,96.62
6,Original,88.33
60,Original,96.83
99,Original,84.21
23,Original,97.54
35,Original,100.0
52,Original,98.55
2,Original,92.59
51,Original,97.12
90,Original,98.22
68,Original,94.44
30,Original,97.68
87,Original,94.3
66,Original,87.69
62,Original,93.94
21,Original,92.47
61,Original,94.64
29,Original,89.47
74,Original,96.12
46,Original,97.25
14,Original,33.33
32,Original,96.63
77,Original,89.13
97,Original,88.89
17,Original,88.46
12,Original,94.9
81,Original,88.89
49,Original,94.64
9,Original,66.67
22,Original,84.62
86,Original,92.7
0,Original,95.93
24,Original,75.0
58,Original,91.67
65,Original,66.67
47,Original,81.48
88,Original,78.57
8,Original,33.33
70,Original,100.0
39,Original,90.91
26,Original,95.45
64,Original,81.82
40,Original,87.23
27,Original,11.76
73,Original,100.0
79,Original,93.2
91,Original,89.83
1,Original,95.45
71,Original,95.83
75,Original,92.16
4,Original,77.78
102,Original,96.0
76,Original,100.0
54,Original,62.5
84,Original,0.0
92,Original,8.33
7,Original,80.0
18,Original,80.0
11,Original,86.67
56,Original,79.17
43,Original,92.59
10,Original,92.31
33,Original,83.33
38,Original,77.78
85,Original,55.56
59,Original,100.0
3,Original,47.62
96,Original,28.57
34,Original,100.0
5,Original,100.0
69,Original,100.0
25,Original,100.0
82,Original,100.0
13,Original,50.0
44,Original,85.71
98,Original,100.0
100,Original,0.0
89,Original,100.0
80,Original,100.0
101,Original,100.0
94,Original,0.0
95,Original,0.0
