class,filters,error
36,Original,99.35
15,Original,85.44
46,Original,96.47
30,Original,97.68
52,Original,96.07
90,Original,97.41
41,Original,93.81
34,Original,100.0
55,Original,93.07
48,Original,92.59
57,Original,92.86
40,Original,87.23
50,Original,94.69
21,Original,91.4
16,Original,93.41
78,Original,97.97
35,Original,82.86
37,Original,96.4
87,Original,94.3
43,Original,90.74
86,Original,94.38
32,Original,97.19
74,Original,94.17
20,Original,94.81
29,Original,84.21
83,Original,97.44
23,Original,96.0
28,Original,96.88
31,Original,93.33
6,Original,88.33
92,Original,58.33
45,Original,100.0
72,Original,96.51
91,Original,91.53
39,Original,81.82
56,Original,75.0
51,Original,97.53
22,Original,81.54
63,Original,92.44
60,Original,92.06
70,Original,100.0
53,Original,90.34
19,Original,92.45
77,Original,90.58
79,Original,96.12
1,Original,93.18
7,Original,75.0
61,Original,94.64
67,Original,99.44
12,Original,93.88
73,Original,93.88
81,Original,91.67
68,Original,91.67
66,Original,86.15
80,Original,100.0
59,Original,100.0
54,Original,56.25
93,Original,56.9
42,Original,97.44
102,Original,96.0
84,Original,25.0
8,Original,0.0
58,Original,91.67
44,Original,71.43
0,Original,95.12
88,Original,75.0
97,Original,88.89
64,Original,63.64
17,Original,75.0
2,Original,83.33
11,Original,91.11
4,Original,77.78
71,Original,100.0
25,Original,80.95
89,Original,37.5
24,Original,75.0
47,Original,85.19
27,Original,0.0
38,Original,66.67
13,Original,50.0
76,Original,77.78
96,Original,42.86
99,Original,89.47
75,Original,98.04
98,Original,100.0
49,Original,98.21
3,Original,61.9
101,Original,100.0
62,Original,87.88
69,Original,72.73
10,Original,84.62
85,Original,11.11
18,Original,60.0
33,Original,83.33
26,Original,95.45
5,Original,85.71
100,Original,100.0
9,Original,66.67
95,Original,0.0
65,Original,77.78
94,Original,0.0
82,Original,100.0
14,Original,0.0
