category,sub-category,images,Original_model_42,night1_model_42,night2_model_42,night3_model_42,night4_model_42,night5_model_42,night6_model_42,night7_model_42,night8_model_42,night9_model_42,night10_model_42
Dangerous warning,Dangerous warning,2228,90.12662028725313,90.35094703770197,89.99061490125673,89.76695242369837,89.45292639138242,89.8562342908438,89.58577199281868,89.31614901256732,88.9592145421903,88.06173249551166,86.80535906642729
Regularoty,Priority ,1041,96.06067243035542,96.25277617675312,96.34975984630162,96.54181556195965,96.25305475504324,96.06272814601346,96.44657060518732,96.25398655139288,95.77559077809798,94.71672430355427,93.1799711815562
Regularoty,Prohibitory,3957,93.90861763962597,93.7827242860753,93.8081829668941,93.98477887288347,93.60677028051555,93.63120798584788,93.35382865807429,92.64551175132675,92.11602982057113,91.55961081627495,90.2196841041193
Regularoty,Mandatory,1203,95.51042394014961,96.25858686616789,95.1778221113882,95.428753117207,95.01207813798837,94.59683291770574,94.51297589359933,94.68058187863676,93.26625103906899,92.35179551122194,91.43813798836243
Regularoty,Special regulations,1344,91.44284226190477,89.65947172619046,89.43619047619048,89.43574404761902,88.98906249999999,87.94793898809523,86.15878720238095,85.41776785714286,84.89479910714286,83.18406249999998,81.47409970238095
