category,sub-category,images,Original_model_42,fog1_model_42,fog2_model_42,fog3_model_42,fog4_model_42,fog5_model_42,fog6_model_42,fog7_model_42,fog8_model_42,fog9_model_42,fog10_model_42
Dangerous warning,Dangerous warning,2228,90.62072262118491,86.53390933572712,86.31142280071813,84.8749910233393,81.46460502692997,77.60420107719928,70.6011894075404,58.88789497307001,38.06120736086176,13.151333034111312,0.2693087971274685
Regularoty,Priority ,1041,95.29477425552354,95.00765609990395,93.56275696445726,93.75362151777136,92.31266090297791,90.01118155619598,87.13026897214216,81.7473679154659,72.23850144092219,51.29989433237271,2.8841498559077814
Regularoty,Prohibitory,3957,93.47989891331815,90.52222896133435,89.1580389183725,87.31376547889818,83.59853424311349,79.15275966641394,73.01062673742734,63.405665908516575,47.309239322719236,23.831905483952482,0.9854131918119788
Regularoty,Mandatory,1203,95.34445552784706,93.43399002493766,92.35436408977557,90.68815461346634,87.94733998337492,83.95623441396508,75.97591022443892,65.25490440565254,45.71917705735661,20.282793017456356,2.825835411471322
Regularoty,Special regulations,1344,91.7402232142857,88.2438244047619,86.8296279761905,85.64065476190477,82.36450892857144,77.60530505952381,73.06421875,66.89094494047619,55.651875,44.196614583333336,24.10895089285714
