category,sub-category,images,Original_model_42,snow1_model_42,snow2_model_42,snow3_model_42,snow4_model_42,snow5_model_42,snow6_model_42,snow7_model_42,snow8_model_42,snow9_model_42,snow10_model_42
Dangerous warning,Dangerous warning,2228,90.34992818671455,89.67679084380612,89.58512118491922,88.42057001795331,88.37527378815082,87.65848743267503,85.457684021544,84.96332136445243,85.05521992818672,84.60461400359067,81.32781867145421
Regularoty,Priority ,1041,96.83020172910663,96.35088376560998,96.35176753121998,95.96552353506245,96.54126801152738,95.48638808837657,94.6201633045149,94.23926032660903,93.95195004803072,94.23729106628241,93.85024015369837
Regularoty,Prohibitory,3957,93.35403335860501,92.69604751074047,91.88665403083147,91.43104624715693,90.74885519332828,89.41135203436946,88.32506444275965,87.38866060146574,86.02576699519837,85.4432878443265,84.48235026535254
Regularoty,Mandatory,1203,95.26127182044887,95.09621778886117,94.7642477140482,94.92946799667499,93.84678304239401,92.934821280133,92.51995843724023,91.85320864505402,91.27092269326683,89.6097506234414,89.44246882793018
Regularoty,Special regulations,1344,91.8157291666667,91.74059523809525,90.84691220238096,91.07328125,90.77367559523812,89.80685267857143,88.46898809523812,88.39328125,88.24203125,85.78714285714287,85.27017113095238
