images,Original_model_42_noiselevelfog,fog1_model_42_noiselevelfog,fog2_model_42_noiselevelfog,fog3_model_42_noiselevelfog,fog4_model_42_noiselevelfog,fog5_model_42_noiselevelfog,fog6_model_42_noiselevelfog,fog7_model_42_noiselevelfog,fog8_model_42_noiselevelfog,fog9_model_42_noiselevelfog,fog10_model_42_noiselevelfog
9773,93.32887854292439,91.61990074695589,89.95193492274633,88.64156758416044,86.12495753606876,81.72487567788805,75.32974316995805,65.29218868310652,47.917299703264085,21.69260206691906,2.189308298373069
