category,sub-category,images,Original_model_42,rain1_model_42,rain2_model_42,rain3_model_42,rain4_model_42,rain5_model_42,rain6_model_42,rain7_model_42,rain8_model_42,rain9_model_42,rain10_model_42
Dangerous warning,Dangerous warning,2228,89.27296229802512,89.22868491921005,89.45144973070018,88.8678500897666,89.04797576301617,88.42047127468581,88.91310592459604,88.55645870736085,88.14997755834828,88.19638240574507,87.97145870736087
Regularoty,Priority ,1041,96.73182516810759,96.92738712776178,96.73265129682997,96.25383285302594,96.15633045148894,96.44496637848223,96.15795389048992,96.0616330451489,95.96589817483189,95.96471661863592,96.15596541786744
Regularoty,Prohibitory,3957,94.36481678038919,93.78278746525145,93.78302249178671,93.35251705837756,93.17592367955521,92.72189032095022,93.22687894869853,92.54433156431638,92.46877685114987,91.81204953247409,91.91289613343443
Regularoty,Mandatory,1203,94.51315045719036,94.92928512053201,95.01251039068995,94.4305735660848,94.34760598503743,94.09711554447216,94.18136325852036,94.51290939318372,94.51323358270992,93.93039900249373,93.76581047381546
Regularoty,Special regulations,1344,90.99976190476188,90.40171875000001,90.69802827380953,90.77458333333335,90.32901785714286,90.18174851190476,90.40250744047621,89.95561011904762,89.88119791666665,89.58598958333333,90.10683779761905
