class,filters,error
53,Original,91.18
16,Original,92.67
25,Original,76.19
83,Original,97.44
87,Original,90.51
90,Original,97.09
48,Original,92.59
78,Original,96.95
32,Original,97.75
51,Original,96.3
15,Original,91.14
31,Original,92.78
57,Original,94.39
99,Original,84.21
41,Original,94.85
3,Original,66.67
43,Original,98.15
20,Original,95.67
28,Original,96.09
55,Original,96.97
1,Original,88.64
86,Original,95.51
92,Original,66.67
68,Original,88.89
74,Original,97.09
42,Original,92.31
45,Original,99.62
19,Original,93.4
63,Original,96.44
50,Original,94.69
12,Original,89.8
36,Original,97.4
61,Original,91.07
67,Original,100.0
75,Original,92.16
29,Original,77.19
77,Original,84.78
2,Original,79.63
46,Original,96.86
23,Original,95.08
52,Original,98.35
71,Original,95.83
22,Original,83.08
91,Original,89.83
34,Original,100.0
60,Original,96.83
30,Original,98.14
72,Original,95.35
38,Original,77.78
58,Original,83.33
66,Original,85.38
49,Original,94.64
101,Original,100.0
40,Original,82.98
17,Original,71.15
76,Original,83.33
21,Original,91.4
26,Original,95.45
81,Original,86.11
97,Original,77.78
7,Original,62.5
93,Original,77.59
37,Original,95.68
79,Original,91.26
0,Original,91.87
59,Original,100.0
11,Original,88.89
47,Original,77.78
56,Original,70.83
70,Original,100.0
88,Original,75.0
73,Original,95.92
100,Original,66.67
13,Original,50.0
27,Original,0.0
6,Original,86.67
10,Original,92.31
4,Original,55.56
64,Original,54.55
102,Original,96.0
33,Original,83.33
5,Original,71.43
62,Original,84.85
69,Original,90.91
96,Original,28.57
65,Original,77.78
9,Original,66.67
24,Original,75.0
85,Original,0.0
35,Original,94.29
14,Original,0.0
44,Original,71.43
39,Original,81.82
82,Original,100.0
8,Original,0.0
54,Original,50.0
89,Original,50.0
98,Original,66.67
84,Original,25.0
80,Original,100.0
18,Original,100.0
94,Original,0.0
95,Original,0.0
