category,sub-category,images,Original_model_42,night1_model_42,night2_model_42,night3_model_42,night4_model_42,night5_model_42,night6_model_42,night7_model_42,night8_model_42,night9_model_42,night10_model_42
Dangerous warning,Dangerous warning,2228,92.95334829443446,92.54920556552962,92.45869389587072,92.7747037701975,92.46061938958708,92.18911131059245,91.92110861759426,91.87660233393177,91.51596050269298,90.70847845601438,89.90071364452422
Regularoty,Priority ,1041,97.4997214217099,97.02105667627282,97.0221325648415,97.02147934678194,96.92565802113351,96.92565802113351,96.73414985590779,95.86832853025936,95.0059846301633,93.27798270893372,92.69708933717578
Regularoty,Prohibitory,3957,95.24811726055093,94.79506444275968,94.188397776093,94.06226181450594,93.60755370229974,93.10208996714685,92.41793277735657,91.20561536517565,89.89141521354563,88.57647712913824,87.79225170583777
Regularoty,Mandatory,1203,95.1770573566085,95.17901911886949,94.51308395677474,94.68020781379886,94.34802992518706,93.76467165419785,93.26571903574398,93.43287614297593,91.93755610972569,91.93663341645887,91.18812967581049
Regularoty,Special regulations,1344,91.21924107142857,89.13628720238094,88.98999255952383,88.84125000000002,88.24266369047619,87.05192708333333,86.2333556547619,85.71204613095237,84.22669642857143,83.03707589285713,81.62431547619049
