class,filters,error
20,night8,94.37
74,night8,91.75
90,night8,97.25
37,night8,94.24
102,night8,96.0
52,night8,98.14
55,night8,93.51
32,night8,92.98
1,night8,95.45
77,night8,77.54
86,night8,84.27
63,night8,46.22
46,night8,97.25
48,night8,93.52
41,night8,90.72
45,night8,97.36
61,night8,98.21
28,night8,99.22
12,night8,93.88
78,night8,97.46
60,night8,88.89
30,night8,98.61
57,night8,95.92
67,night8,98.89
51,night8,98.77
65,night8,11.11
49,night8,89.29
62,night8,90.91
16,night8,92.67
0,night8,98.37
21,night8,89.25
10,night8,92.31
50,night8,94.44
53,night8,89.5
15,night8,91.14
23,night8,95.38
2,night8,81.48
31,night8,93.33
79,night8,92.23
83,night8,91.03
33,night8,83.33
40,night8,89.36
36,night8,94.81
39,night8,81.82
4,night8,88.89
81,night8,83.33
87,night8,53.16
97,night8,82.54
35,night8,82.86
71,night8,95.83
54,night8,37.5
80,night8,100.0
6,night8,91.67
66,night8,56.92
75,night8,88.24
101,night8,60.0
3,night8,80.95
19,night8,96.23
22,night8,81.54
47,night8,81.48
42,night8,92.31
38,night8,100.0
72,night8,95.35
99,night8,84.21
70,night8,100.0
7,night8,70.0
11,night8,80.0
17,night8,90.38
91,night8,84.75
27,night8,5.88
43,night8,96.3
26,night8,95.45
93,night8,77.59
94,night8,0.0
88,night8,71.43
29,night8,82.46
34,night8,100.0
58,night8,66.67
69,night8,72.73
64,night8,36.36
76,night8,77.78
73,night8,89.8
25,night8,100.0
56,night8,66.67
44,night8,71.43
68,night8,97.22
95,night8,0.0
85,night8,11.11
89,night8,75.0
84,night8,25.0
14,night8,33.33
82,night8,42.86
59,night8,100.0
24,night8,80.0
92,night8,8.33
5,night8,100.0
18,night8,20.0
100,night8,50.0
96,night8,14.29
98,night8,100.0
8,night8,66.67
9,night8,66.67
13,night8,25.0
