class,filters,error
51,night6,98.77
86,night6,87.64
77,night6,79.71
102,night6,96.0
52,night6,98.55
90,night6,97.57
21,night6,90.32
78,night6,98.98
32,night6,96.07
30,night6,98.84
16,night6,93.04
4,night6,88.89
28,night6,99.22
97,night6,80.95
35,night6,94.29
81,night6,83.33
3,night6,76.19
47,night6,81.48
12,night6,91.84
1,night6,93.18
48,night6,93.21
45,night6,98.49
20,night6,94.81
36,night6,97.4
46,night6,96.86
74,night6,93.69
66,night6,68.46
50,night6,95.65
41,night6,96.91
62,night6,93.94
25,night6,85.71
43,night6,94.44
15,night6,91.77
23,night6,95.69
2,night6,83.33
87,night6,61.39
31,night6,94.44
91,night6,83.05
57,night6,96.43
10,night6,92.31
55,night6,95.24
19,night6,96.23
6,night6,91.67
70,night6,100.0
53,night6,90.34
75,night6,86.27
73,night6,93.88
40,night6,91.49
0,night6,97.56
56,night6,66.67
61,night6,96.43
22,night6,80.0
49,night6,91.07
63,night6,69.33
68,night6,97.22
5,night6,100.0
67,night6,98.89
29,night6,85.96
80,night6,100.0
88,night6,71.43
11,night6,88.89
42,night6,92.31
83,night6,94.87
79,night6,92.23
27,night6,5.88
37,night6,94.96
72,night6,96.51
34,night6,100.0
93,night6,82.76
85,night6,11.11
17,night6,92.31
7,night6,80.0
14,night6,33.33
99,night6,84.21
92,night6,16.67
60,night6,95.24
69,night6,72.73
89,night6,75.0
100,night6,50.0
33,night6,83.33
82,night6,85.71
59,night6,100.0
64,night6,36.36
39,night6,81.82
38,night6,100.0
71,night6,100.0
54,night6,37.5
24,night6,80.0
98,night6,100.0
94,night6,0.0
76,night6,77.78
9,night6,100.0
65,night6,22.22
26,night6,95.45
96,night6,14.29
13,night6,25.0
58,night6,75.0
8,night6,66.67
44,night6,71.43
84,night6,25.0
101,night6,80.0
95,night6,0.0
18,night6,20.0
