images,Original_model_42_noiselevelrain,rain1_model_42_noiselevelrain,rain2_model_42_noiselevelrain,rain3_model_42_noiselevelrain,rain4_model_42_noiselevelrain,rain5_model_42_noiselevelrain,rain6_model_42_noiselevelrain,rain7_model_42_noiselevelrain,rain8_model_42_noiselevelrain,rain9_model_42_noiselevelrain,rain10_model_42_noiselevelrain
9773,93.34865445615473,93.00103345953136,93.13528599201881,92.8368627852246,92.58145400593473,92.40832906988643,92.0804594290392,92.0394095978717,91.96746751253453,91.53782973498416,91.14797912616392
