class,filters,error
53,rain10,82.35
63,rain10,94.67
0,rain10,91.87
62,rain10,84.85
52,rain10,96.28
81,rain10,86.11
50,rain10,88.89
30,rain10,97.91
78,rain10,97.46
20,rain10,94.37
21,rain10,91.4
49,rain10,92.86
23,rain10,95.38
12,rain10,84.69
46,rain10,98.04
90,rain10,97.73
29,rain10,68.42
44,rain10,71.43
59,rain10,100.0
55,rain10,92.64
42,rain10,92.31
87,rain10,79.75
2,rain10,77.78
79,rain10,93.2
61,rain10,83.93
1,rain10,88.64
34,rain10,95.24
57,rain10,87.24
67,rain10,100.0
47,rain10,70.37
32,rain10,96.63
48,rain10,92.28
19,rain10,91.51
45,rain10,99.62
66,rain10,77.69
37,rain10,97.84
51,rain10,91.36
28,rain10,94.92
31,rain10,92.22
72,rain10,93.02
91,rain10,89.83
35,rain10,88.57
5,rain10,71.43
39,rain10,75.76
75,rain10,98.04
36,rain10,98.7
33,rain10,83.33
74,rain10,95.63
16,rain10,92.67
15,rain10,89.87
71,rain10,91.67
97,rain10,77.78
6,rain10,81.67
24,rain10,60.0
38,rain10,66.67
73,rain10,97.96
77,rain10,86.96
86,rain10,94.38
83,rain10,94.87
22,rain10,78.46
100,rain10,16.67
76,rain10,88.89
82,rain10,85.71
27,rain10,0.0
89,rain10,25.0
11,rain10,88.89
60,rain10,82.54
58,rain10,75.0
101,rain10,100.0
102,rain10,96.0
43,rain10,92.59
98,rain10,33.33
85,rain10,44.44
40,rain10,91.49
68,rain10,86.11
41,rain10,94.85
8,rain10,0.0
54,rain10,37.5
4,rain10,33.33
95,rain10,0.0
3,rain10,61.9
17,rain10,88.46
26,rain10,86.36
88,rain10,78.57
93,rain10,74.14
65,rain10,88.89
92,rain10,41.67
70,rain10,100.0
56,rain10,70.83
96,rain10,28.57
64,rain10,36.36
25,rain10,85.71
99,rain10,78.95
80,rain10,100.0
18,rain10,40.0
10,rain10,84.62
94,rain10,0.0
84,rain10,0.0
7,rain10,62.5
13,rain10,25.0
69,rain10,72.73
9,rain10,33.33
14,rain10,0.0
