category,sub-category,images,Original_model_42,rain1_model_42,rain2_model_42,rain3_model_42,rain4_model_42,rain5_model_42,rain6_model_42,rain7_model_42,rain8_model_42,rain9_model_42,rain10_model_42
Dangerous warning,Dangerous warning,2228,90.57375673249551,90.08060592459603,90.62054757630159,90.35077199281868,90.12514362657092,89.63186265709156,89.22795332136445,89.09309694793536,89.54112208258528,88.9586669658887,87.9693895870736
Regularoty,Priority ,1041,96.53992315081652,96.44535062439962,95.8694716618636,96.25249759846301,95.96604226705092,95.7757060518732,95.86879923150816,96.25383285302594,95.96416906820366,96.06205571565803,95.86841498559079
Regularoty,Prohibitory,3957,94.2640990649482,93.8337907505686,93.85995451099318,93.40225928733888,93.05025018953754,93.15137477887289,92.57090472580238,92.36805913570888,92.14026787970681,91.60947182208746,91.33123578468538
Regularoty,Mandatory,1203,95.09460515378223,95.09695760598505,95.51112219451372,95.3460515378221,94.92916043225271,95.09617622610143,94.92963424771405,94.84686616791356,95.67689110556941,94.34583541147134,94.59625935162099
Regularoty,Special regulations,1344,91.21886904761904,90.84668898809524,90.92613839285714,90.4019717261905,90.55019345238095,89.80923363095238,89.88066220238096,90.17879464285711,89.06502976190475,89.58480654761907,89.13495535714286
