class,filters,error
66,fog2,89.23
48,fog2,95.68
31,fog2,95.0
32,fog2,97.19
77,fog2,88.41
0,fog2,98.37
97,fog2,87.3
23,fog2,97.85
41,fog2,96.91
87,fog2,82.28
55,fog2,96.1
16,fog2,91.94
57,fog2,97.45
11,fog2,95.56
67,fog2,99.44
37,fog2,92.09
24,fog2,85.0
75,fog2,88.24
86,fog2,93.82
96,fog2,0.0
63,fog2,92.89
35,fog2,97.14
83,fog2,94.87
12,fog2,90.82
20,fog2,96.97
50,fog2,96.62
40,fog2,95.74
36,fog2,100.0
52,fog2,98.35
53,fog2,90.76
78,fog2,97.97
45,fog2,98.87
28,fog2,99.61
73,fog2,95.92
49,fog2,89.29
92,fog2,8.33
1,fog2,90.91
30,fog2,99.07
7,fog2,82.5
61,fog2,98.21
65,fog2,33.33
2,fog2,90.74
72,fog2,97.67
15,fog2,92.41
90,fog2,98.38
25,fog2,90.48
6,fog2,90.0
79,fog2,92.23
51,fog2,97.12
60,fog2,96.83
74,fog2,96.6
93,fog2,93.1
91,fog2,89.83
71,fog2,100.0
88,fog2,78.57
56,fog2,83.33
46,fog2,97.65
102,fog2,96.0
21,fog2,89.25
82,fog2,100.0
42,fog2,93.59
68,fog2,94.44
62,fog2,87.88
84,fog2,0.0
47,fog2,85.19
59,fog2,100.0
99,fog2,78.95
29,fog2,87.72
44,fog2,71.43
76,fog2,94.44
70,fog2,100.0
34,fog2,100.0
89,fog2,75.0
19,fog2,94.34
10,fog2,76.92
3,fog2,71.43
9,fog2,100.0
22,fog2,80.0
64,fog2,63.64
27,fog2,17.65
33,fog2,83.33
85,fog2,22.22
54,fog2,62.5
69,fog2,72.73
43,fog2,98.15
17,fog2,92.31
81,fog2,86.11
39,fog2,81.82
100,fog2,50.0
38,fog2,100.0
26,fog2,95.45
4,fog2,66.67
58,fog2,83.33
8,fog2,33.33
101,fog2,100.0
95,fog2,0.0
80,fog2,100.0
13,fog2,75.0
5,fog2,100.0
98,fog2,100.0
14,fog2,33.33
94,fog2,0.0
18,fog2,20.0
