category,sub-category,images,Original_model_42,fog1_model_42,fog2_model_42,fog3_model_42,fog4_model_42,fog5_model_42,fog6_model_42,fog7_model_42,fog8_model_42,fog9_model_42,fog10_model_42
Dangerous warning,Dangerous warning,2228,92.8640709156194,83.25989228007182,78.09629263913826,71.49920556552964,62.432993716337535,51.166099640933574,38.51053859964093,24.371270197486535,12.074946140035905,3.5918895870736085,1.4818447037701976
Regularoty,Priority ,1041,97.02440922190202,90.10542747358309,90.1036023054755,86.26703170028819,80.98181556195966,73.29480307396733,63.49905859750239,48.51223823246878,29.10772334293948,14.314937560038421,5.6704514889529305
Regularoty,Prohibitory,3957,95.45141774071267,82.84093505180692,76.77450341167548,68.68853171594643,59.3889663886783,46.52360121304019,33.33419762446297,18.92833459691686,8.56674248167804,3.058352287086177,1.2895804902704067
Regularoty,Mandatory,1203,95.09733167082294,90.4393017456359,87.44762261014132,80.7158187863674,73.98116375727348,60.515760598503746,44.47127182044887,23.19319201995013,7.150498753117207,2.329226932668329,0.7479218620116376
Regularoty,Special regulations,1344,90.62569196428572,81.69590029761906,77.53058779761905,71.72392113095236,64.43448660714284,53.721822916666675,39.21135416666666,28.27043154761905,17.038869047619052,12.350647321428571,9.822239583333335
