category,sub-category,images,Original_model_42,snow1_model_42,snow2_model_42,snow3_model_42,snow4_model_42,snow5_model_42,snow6_model_42,snow7_model_42,snow8_model_42,snow9_model_42,snow10_model_42
Dangerous warning,Dangerous warning,2228,92.95417863554758,92.4602827648115,91.15755834829446,88.82408438061042,88.87050718132855,86.48934021543987,83.93201974865349,82.63099192100537,80.96929533213644,79.98185816876122,77.11017055655296
Regularoty,Priority ,1041,97.1180595581172,95.87164265129682,95.96682997118155,94.04529298751201,93.56360230547551,92.31773294908741,91.93058597502402,90.77848222862632,88.66700288184438,88.37665706051874,86.07221902017291
Regularoty,Prohibitory,3957,95.62766489764974,94.2895703816022,92.89874147081122,91.33217083649228,89.25958049027041,86.2278569623452,84.15469294920396,81.19846853677032,79.02349759919129,76.29459186252213,73.23703816022238
Regularoty,Mandatory,1203,96.0927680798005,95.34472152950954,95.59456359102246,93.68331670822943,92.7684289276808,89.85825436408979,88.86165419783875,87.36424771404822,86.11863674147963,84.3717705735661,81.46041562759767
Regularoty,Special regulations,1344,88.98811011904765,88.3922767857143,87.42648065476192,86.23423363095239,85.34360863095239,83.55775297619049,82.36761904761904,80.57892857142858,79.4627306547619,77.45375,75.3714806547619
