class,filters,error
45,Original,99.25
30,Original,97.68
52,Original,98.55
86,Original,92.7
93,Original,12.07
21,Original,92.47
50,Original,96.62
90,Original,98.22
2,Original,92.59
78,Original,98.48
72,Original,97.67
77,Original,89.13
40,Original,87.23
67,Original,99.44
51,Original,97.12
41,Original,96.91
63,Original,93.78
22,Original,84.62
32,Original,96.63
0,Original,95.93
26,Original,95.45
15,Original,93.67
102,Original,96.0
29,Original,89.47
42,Original,93.59
37,Original,95.68
1,Original,95.45
16,Original,94.51
55,Original,98.27
28,Original,98.05
97,Original,88.89
48,Original,94.44
43,Original,92.59
53,Original,92.44
61,Original,94.64
23,Original,97.54
66,Original,87.69
79,Original,93.2
65,Original,66.67
46,Original,97.25
5,Original,100.0
83,Original,93.59
6,Original,88.33
58,Original,91.67
12,Original,94.9
91,Original,89.83
19,Original,95.28
57,Original,97.96
33,Original,83.33
74,Original,96.12
39,Original,90.91
70,Original,100.0
88,Original,78.57
36,Original,100.0
17,Original,88.46
31,Original,97.22
7,Original,80.0
20,Original,97.84
89,Original,100.0
68,Original,94.44
18,Original,80.0
10,Original,92.31
81,Original,88.89
56,Original,79.17
75,Original,92.16
25,Original,100.0
87,Original,94.3
62,Original,93.94
60,Original,96.83
69,Original,100.0
11,Original,86.67
49,Original,94.64
35,Original,100.0
76,Original,100.0
64,Original,81.82
100,Original,0.0
44,Original,85.71
73,Original,100.0
4,Original,77.78
71,Original,95.83
3,Original,47.62
96,Original,28.57
98,Original,100.0
59,Original,100.0
47,Original,81.48
95,Original,0.0
54,Original,62.5
101,Original,100.0
27,Original,11.76
34,Original,100.0
85,Original,55.56
99,Original,84.21
24,Original,75.0
92,Original,8.33
84,Original,0.0
94,Original,0.0
82,Original,100.0
8,Original,33.33
14,Original,33.33
38,Original,77.78
13,Original,50.0
80,Original,100.0
9,Original,66.67
