class,filters,error
52,day,93.8
57,day,72.45
30,day,96.98
62,day,66.67
20,day,96.1
78,day,90.36
53,day,89.5
28,day,97.27
60,day,65.08
23,day,92.92
36,day,99.35
70,day,96.55
51,day,88.07
37,day,91.37
21,day,88.17
67,day,95.0
15,day,94.94
90,day,96.12
79,day,93.2
55,day,83.98
4,day,66.67
50,day,93.72
73,day,95.92
63,day,90.67
1,day,95.45
86,day,87.08
45,day,98.11
88,day,57.14
11,day,88.89
46,day,93.73
42,day,96.15
58,day,83.33
48,day,93.52
32,day,96.63
17,day,71.15
72,day,95.35
93,day,79.31
49,day,92.86
74,day,98.54
47,day,96.3
31,day,89.44
0,day,95.93
77,day,83.33
7,day,65.0
5,day,100.0
12,day,97.96
41,day,82.47
87,day,72.78
102,day,88.0
66,day,64.62
16,day,93.04
29,day,50.88
19,day,90.57
61,day,91.07
59,day,96.3
83,day,92.31
43,day,92.59
75,day,90.2
40,day,97.87
71,day,87.5
97,day,92.06
98,day,66.67
35,day,91.43
76,day,94.44
26,day,90.91
38,day,66.67
91,day,84.75
6,day,90.0
2,day,96.3
22,day,83.08
39,day,87.88
81,day,75.0
65,day,11.11
10,day,69.23
3,day,66.67
99,day,78.95
82,day,100.0
34,day,95.24
25,day,76.19
56,day,62.5
24,day,70.0
33,day,66.67
27,day,0.0
85,day,55.56
13,day,25.0
18,day,100.0
69,day,72.73
68,day,83.33
54,day,62.5
95,day,0.0
92,day,0.0
89,day,25.0
100,day,33.33
96,day,85.71
44,day,85.71
101,day,100.0
14,day,66.67
64,day,36.36
84,day,0.0
80,day,100.0
8,day,66.67
9,day,100.0
94,day,0.0
