images,Original_model_52_baseline,Original_model_49_baseline,Original_model_42_baseline,fog_model_52_baseline,fog_model_49_baseline,fog_model_42_baseline,night_model_52_baseline,night_model_49_baseline,night_model_42_baseline,rain_model_52_baseline,rain_model_49_baseline,rain_model_42_baseline,snow_model_52_baseline,snow_model_49_baseline,snow_model_42_baseline,day_model_52_baseline,day_model_49_baseline,day_model_42_baseline
9773,88.4569968279955,89.61421671953342,89.88066816739999,40.16190013301954,39.10804256625396,43.38492376956921,74.81878542924383,79.33080630307991,78.6857781643303,79.55560012278727,81.75509874143047,80.48636652000408,63.39898495855929,65.45601964596337,63.02053924076536,88.44764248439577,89.51183771615675,89.90091681162386
