class,filters,error
57,snow,29.08
29,snow,24.56
30,snow,86.54
51,snow,41.15
23,snow,77.54
0,snow,78.05
55,snow,28.57
90,snow,77.35
87,snow,42.41
46,snow,38.04
16,snow,77.29
20,snow,82.68
66,snow,31.54
31,snow,82.22
43,snow,79.63
86,snow,44.38
22,snow,76.92
50,snow,69.81
68,snow,47.22
15,snow,65.82
53,snow,57.56
32,snow,77.25
21,snow,60.22
6,snow,68.33
63,snow,53.33
67,snow,52.78
47,snow,59.26
35,snow,60.0
77,snow,52.17
2,snow,83.33
81,snow,52.78
36,snow,90.91
48,snow,77.16
61,snow,46.43
7,snow,22.5
26,snow,72.73
79,snow,73.79
19,snow,39.62
52,snow,54.13
88,snow,28.57
24,snow,35.0
49,snow,87.5
41,snow,67.01
37,snow,76.26
28,snow,61.33
12,snow,57.14
83,snow,74.36
40,snow,85.11
42,snow,80.77
18,snow,60.0
34,snow,85.71
93,snow,51.72
45,snow,69.06
78,snow,63.96
92,snow,0.0
99,snow,42.11
11,snow,53.33
8,snow,0.0
76,snow,55.56
70,snow,75.86
75,snow,70.59
39,snow,66.67
102,snow,60.0
74,snow,81.55
17,snow,53.85
97,snow,44.44
73,snow,81.63
33,snow,66.67
60,snow,15.87
72,snow,74.42
71,snow,37.5
25,snow,52.38
54,snow,31.25
91,snow,62.71
38,snow,33.33
85,snow,11.11
101,snow,100.0
1,snow,54.55
65,snow,0.0
44,snow,71.43
3,snow,42.86
58,snow,25.0
89,snow,12.5
62,snow,30.3
69,snow,90.91
9,snow,66.67
5,snow,57.14
27,snow,0.0
56,snow,37.5
64,snow,18.18
4,snow,66.67
96,snow,57.14
14,snow,33.33
100,snow,0.0
10,snow,69.23
59,snow,44.44
95,snow,0.0
82,snow,42.86
84,snow,25.0
80,snow,100.0
98,snow,33.33
94,snow,0.0
13,snow,0.0
