class,filters,error
61,fog,42.86
16,fog,59.71
23,fog,58.46
17,fog,34.62
12,fog,47.96
50,fog,59.42
75,fog,29.41
52,fog,40.7
79,fog,17.48
1,fog,59.09
45,fog,50.94
46,fog,22.75
51,fog,18.52
0,fog,69.11
67,fog,16.11
32,fog,89.61
91,fog,16.95
20,fog,71.43
74,fog,44.17
73,fog,42.86
83,fog,46.15
86,fog,26.4
90,fog,61.49
48,fog,64.81
42,fog,53.85
78,fog,25.89
53,fog,36.97
30,fog,83.76
55,fog,19.05
77,fog,9.42
70,fog,27.59
43,fog,74.07
57,fog,14.29
22,fog,78.46
72,fog,15.12
7,fog,2.5
40,fog,51.06
28,fog,51.17
37,fog,45.32
19,fog,25.47
21,fog,39.78
36,fog,78.57
2,fog,64.81
81,fog,2.78
66,fog,1.54
63,fog,4.0
35,fog,17.14
47,fog,18.52
15,fog,49.37
41,fog,37.11
92,fog,0.0
59,fog,29.63
25,fog,33.33
60,fog,6.35
62,fog,12.12
31,fog,36.67
39,fog,33.33
68,fog,16.67
93,fog,6.9
4,fog,22.22
97,fog,47.62
87,fog,20.89
71,fog,0.0
76,fog,11.11
6,fog,56.67
56,fog,4.17
11,fog,31.11
101,fog,20.0
26,fog,54.55
69,fog,27.27
99,fog,0.0
95,fog,0.0
80,fog,0.0
98,fog,0.0
34,fog,71.43
54,fog,12.5
88,fog,21.43
96,fog,57.14
3,fog,42.86
13,fog,0.0
10,fog,38.46
49,fog,60.71
58,fog,8.33
24,fog,5.0
29,fog,12.28
102,fog,0.0
84,fog,25.0
27,fog,0.0
89,fog,12.5
33,fog,5.56
64,fog,0.0
100,fog,0.0
82,fog,0.0
38,fog,22.22
5,fog,28.57
94,fog,0.0
85,fog,0.0
9,fog,0.0
18,fog,80.0
8,fog,0.0
44,fog,57.14
65,fog,0.0
14,fog,33.33
