category,sub-category,images,Original_model_52,Original_model_49,Original_model_42,fog_model_52,fog_model_49,fog_model_42,night_model_52,night_model_49,night_model_42,rain_model_52,rain_model_49,rain_model_42,snow_model_52,snow_model_49,snow_model_42,day_model_52,day_model_49,day_model_42
Dangerous warning,Dangerous warning,2228,86.7144883303411,88.28476211849193,89.81176391382405,42.23491023339319,44.47842010771993,51.70583034111311,81.86826750448833,85.41347396768401,87.43300718132855,79.93709156193896,80.97040394973072,82.8979039497307,66.4716382405745,66.02341113105923,65.88847845601437,86.58141831238778,88.15113105924594,89.8562342908438
Regularoty,Priority ,1041,93.56359269932757,93.65891450528336,95.0060134486071,66.76494716618636,71.3750432276657,73.77745437079733,86.55131604226705,87.60966378482226,88.85649375600384,90.39201729106628,91.35406340057635,92.1264553314121,79.34583093179634,80.30932756964458,81.36341018251682,93.46676272814601,93.56381364073007,94.81076849183476
Regularoty,Prohibitory,3957,89.61138488754105,89.63975739196358,89.2090497851908,31.867811473338385,32.626044983573415,37.60348243618903,77.98885266616121,80.23658832448824,80.23713166540308,76.39605256507454,78.29008845084661,76.77343694718219,57.36637098812232,57.82052059641142,56.380841546626215,89.51136719737174,89.41090219863531,89.08333333333336
Regularoty,Mandatory,1203,92.10249376558605,92.10266832917706,91.85344139650874,31.836118038237736,30.258669991687448,23.192261014131336,59.518412302576884,71.32254364089778,64.25512053200332,82.45897755610973,83.95595178719866,79.8829093931837,64.83691604322527,67.00093931837074,65.835178719867,92.18638403990023,91.93655860349128,92.01945968412302
Regularoty,Special regulations,1344,80.72849702380952,86.38268601190478,86.23660714285718,47.99165178571428,32.21809523809524,41.1463318452381,58.407016369047625,67.33622767857143,64.6566369047619,77.23334821428571,83.85271577380952,78.94453869047618,62.427767857142854,74.10831845238096,61.08793154761906,81.17545386904762,86.75589285714287,86.68288690476193
