category,sub-category,images,Original_model_42,rain1_model_42,rain2_model_42,rain3_model_42,rain4_model_42,rain5_model_42,rain6_model_42,rain7_model_42,rain8_model_42,rain9_model_42,rain10_model_42
Dangerous warning,Dangerous warning,2228,90.12662028725313,90.34938061041292,90.30646319569118,89.94700179533213,89.2284380610413,89.45293087971274,89.63129263913825,89.72138689407542,88.6907540394973,89.09365798922799,89.54259425493716
Regularoty,Priority ,1041,96.06067243035542,96.25450528338136,95.86961575408263,96.25245917387129,96.1589433237272,96.25292987512009,95.29608069164266,96.06006724303555,96.25463016330451,95.77255523535062,96.34981748318924
Regularoty,Prohibitory,3957,93.90861763962597,93.80787717968155,93.50535759413697,93.40309577963103,92.97490017690168,92.06476370988122,92.77213798332069,92.03961334344197,92.08890068233511,91.91261056355827,91.2053095779631
Regularoty,Mandatory,1203,95.51042394014961,95.59307564422276,95.42809642560266,95.26197007481295,95.67853699085619,95.51126350789694,95.0953366583541,95.17957605985036,95.26243557772234,94.51286783042394,95.42907730673316
Regularoty,Special regulations,1344,91.44284226190477,90.92171875,91.22184523809523,90.7001636904762,90.32665922619047,90.25351190476192,90.33069196428569,89.2869642857143,89.20964285714285,89.58418898809522,88.91430059523809
