class,filters,error
52,Original,96.07
77,Original,90.58
59,Original,100.0
46,Original,96.47
17,Original,75.0
21,Original,91.4
51,Original,97.53
86,Original,94.38
48,Original,92.59
28,Original,96.88
45,Original,100.0
2,Original,83.33
53,Original,90.34
75,Original,98.04
16,Original,93.41
30,Original,97.68
63,Original,92.44
36,Original,99.35
19,Original,92.45
6,Original,88.33
35,Original,82.86
32,Original,97.19
25,Original,80.95
90,Original,97.41
20,Original,94.81
67,Original,99.44
1,Original,93.18
0,Original,95.12
24,Original,75.0
23,Original,96.0
55,Original,93.07
74,Original,94.17
41,Original,93.81
62,Original,87.88
56,Original,75.0
29,Original,84.21
37,Original,96.4
79,Original,96.12
15,Original,85.44
68,Original,91.67
93,Original,56.9
87,Original,94.3
102,Original,96.0
50,Original,94.69
60,Original,92.06
12,Original,93.88
71,Original,100.0
78,Original,97.97
31,Original,93.33
26,Original,95.45
57,Original,92.86
64,Original,63.64
22,Original,81.54
49,Original,98.21
3,Original,61.9
42,Original,97.44
92,Original,58.33
85,Original,11.11
83,Original,97.44
70,Original,100.0
91,Original,91.53
9,Original,66.67
43,Original,90.74
39,Original,81.82
58,Original,91.67
72,Original,96.51
97,Original,88.89
99,Original,89.47
27,Original,0.0
82,Original,100.0
61,Original,94.64
66,Original,86.15
40,Original,87.23
73,Original,93.88
81,Original,91.67
65,Original,77.78
7,Original,75.0
76,Original,77.78
5,Original,85.71
96,Original,42.86
11,Original,91.11
47,Original,85.19
34,Original,100.0
88,Original,75.0
4,Original,77.78
94,Original,0.0
44,Original,71.43
54,Original,56.25
38,Original,66.67
10,Original,84.62
89,Original,37.5
14,Original,0.0
33,Original,83.33
18,Original,60.0
69,Original,72.73
100,Original,100.0
98,Original,100.0
101,Original,100.0
8,Original,0.0
84,Original,25.0
80,Original,100.0
95,Original,0.0
13,Original,50.0
