images,Original_model_52_baseline,Original_model_49_baseline,Original_model_42_baseline,fog_model_52_baseline,fog_model_49_baseline,fog_model_42_baseline,night_model_52_baseline,night_model_49_baseline,night_model_42_baseline,rain_model_52_baseline,rain_model_49_baseline,rain_model_42_baseline,snow_model_52_baseline,snow_model_49_baseline,snow_model_42_baseline,day_model_52_baseline,day_model_49_baseline,day_model_42_baseline
9773,89.73701729254067,89.27702036222244,88.69367543231353,41.70712473140284,45.01123094239231,39.03564821446844,79.70901974828611,70.98167093011358,72.72054947303793,82.31945155018929,81.70521845901976,78.531893993656,66.77539650056278,63.31689450526963,59.00949043282513,89.49071114294486,89.27602987823596,88.55024966745114
