class,filters,error
28,night,94.53
85,night,0.0
52,night,85.95
86,night,47.75
72,night,65.12
30,night,97.91
57,night,81.63
19,night,85.85
53,night,74.37
96,night,57.14
15,night,76.58
79,night,89.32
48,night,90.43
90,night,83.17
102,night,84.0
56,night,20.83
63,night,54.67
0,night,95.93
27,night,0.0
22,night,80.0
32,night,94.94
50,night,91.79
23,night,91.69
60,night,92.06
45,night,95.47
70,night,87.93
46,night,72.55
20,night,93.51
2,night,88.89
66,night,40.77
78,night,70.56
7,night,60.0
12,night,92.86
51,night,77.37
87,night,16.46
36,night,82.47
71,night,16.67
13,night,0.0
31,night,80.0
68,night,77.78
93,night,36.21
55,night,78.35
35,night,51.43
42,night,93.59
41,night,96.91
83,night,91.03
24,night,25.0
16,night,92.67
11,night,84.44
43,night,79.63
67,night,89.44
81,night,30.56
54,night,43.75
74,night,87.38
97,night,77.78
62,night,90.91
17,night,78.85
61,night,94.64
5,night,100.0
25,night,66.67
37,night,95.68
6,night,81.67
75,night,58.82
77,night,30.43
76,night,38.89
3,night,61.9
47,night,88.89
33,night,38.89
34,night,100.0
21,night,87.1
88,night,64.29
29,night,40.35
59,night,96.3
10,night,84.62
73,night,42.86
69,night,72.73
99,night,73.68
1,night,95.45
82,night,14.29
40,night,82.98
49,night,89.29
91,night,83.05
18,night,60.0
98,night,0.0
26,night,95.45
64,night,27.27
39,night,72.73
92,night,0.0
101,night,60.0
80,night,0.0
38,night,33.33
84,night,0.0
14,night,0.0
4,night,66.67
58,night,91.67
8,night,66.67
65,night,0.0
89,night,25.0
94,night,66.67
44,night,85.71
95,night,0.0
100,night,0.0
9,night,66.67
