class,filters,error
16,snow,71.06
28,snow,48.05
102,snow,48.0
74,snow,72.82
17,snow,50.0
55,snow,29.87
72,snow,60.47
63,snow,68.0
60,snow,12.7
2,snow,77.78
90,snow,82.85
46,snow,29.41
23,snow,74.46
30,snow,83.29
50,snow,56.76
20,snow,74.46
11,snow,60.0
52,snow,46.69
93,snow,32.76
86,snow,34.83
32,snow,73.6
57,snow,27.55
62,snow,24.24
67,snow,50.0
88,snow,25.0
42,snow,75.64
0,snow,66.67
35,snow,34.29
87,snow,33.54
21,snow,61.29
71,snow,33.33
26,snow,72.73
77,snow,57.97
66,snow,46.92
51,snow,34.57
47,snow,59.26
48,snow,85.19
37,snow,71.22
31,snow,80.0
12,snow,47.96
36,snow,86.36
40,snow,78.72
15,snow,61.39
1,snow,52.27
19,snow,26.42
22,snow,67.69
65,snow,0.0
78,snow,46.19
73,snow,83.67
59,snow,44.44
41,snow,68.04
79,snow,72.82
53,snow,48.74
49,snow,76.79
45,snow,61.89
29,snow,22.81
27,snow,5.88
61,snow,39.29
38,snow,77.78
6,snow,66.67
81,snow,25.0
56,snow,25.0
3,snow,42.86
54,snow,18.75
83,snow,74.36
39,snow,42.42
75,snow,74.51
70,snow,65.52
76,snow,44.44
85,snow,11.11
10,snow,53.85
91,snow,67.8
24,snow,35.0
97,snow,46.03
68,snow,36.11
25,snow,66.67
99,snow,68.42
69,snow,63.64
58,snow,50.0
7,snow,15.0
34,snow,90.48
43,snow,79.63
5,snow,100.0
18,snow,40.0
44,snow,57.14
4,snow,55.56
14,snow,0.0
84,snow,25.0
92,snow,0.0
9,snow,0.0
82,snow,57.14
33,snow,72.22
98,snow,100.0
64,snow,36.36
95,snow,0.0
94,snow,33.33
100,snow,0.0
89,snow,12.5
101,snow,60.0
96,snow,42.86
13,snow,0.0
80,snow,66.67
8,snow,0.0
