class,filters,error
67,Original,98.89
87,Original,85.44
53,Original,91.6
23,Original,96.92
16,Original,93.04
62,Original,96.97
15,Original,95.57
56,Original,87.5
55,Original,96.97
30,Original,98.14
29,Original,87.72
21,Original,93.55
97,Original,84.13
90,Original,97.41
101,Original,100.0
46,Original,98.82
70,Original,98.28
52,Original,98.14
11,Original,93.33
73,Original,95.92
91,Original,91.53
66,Original,85.38
50,Original,95.89
48,Original,93.83
45,Original,98.49
6,Original,88.33
19,Original,94.34
31,Original,92.22
36,Original,100.0
63,Original,92.89
35,Original,91.43
39,Original,96.97
28,Original,99.61
99,Original,89.47
32,Original,97.19
51,Original,97.94
49,Original,92.86
37,Original,94.24
74,Original,95.15
22,Original,81.54
86,Original,92.7
72,Original,96.51
7,Original,87.5
79,Original,90.29
0,Original,95.93
17,Original,90.38
57,Original,96.94
83,Original,96.15
42,Original,96.15
43,Original,100.0
71,Original,100.0
75,Original,90.2
12,Original,91.84
41,Original,96.91
78,Original,98.98
20,Original,97.84
4,Original,77.78
61,Original,91.07
85,Original,11.11
68,Original,97.22
33,Original,83.33
1,Original,90.91
54,Original,62.5
77,Original,90.58
38,Original,100.0
25,Original,95.24
40,Original,95.74
26,Original,95.45
2,Original,83.33
76,Original,88.89
60,Original,98.41
93,Original,70.69
64,Original,63.64
92,Original,16.67
3,Original,71.43
58,Original,91.67
95,Original,0.0
102,Original,92.0
13,Original,75.0
88,Original,71.43
84,Original,0.0
44,Original,85.71
24,Original,75.0
47,Original,85.19
59,Original,100.0
9,Original,33.33
34,Original,100.0
80,Original,100.0
69,Original,72.73
94,Original,0.0
10,Original,84.62
89,Original,87.5
5,Original,100.0
82,Original,100.0
81,Original,88.89
96,Original,14.29
27,Original,0.0
100,Original,33.33
18,Original,40.0
65,Original,88.89
8,Original,100.0
14,Original,33.33
98,Original,66.67
